"Plot Title: mgas_station_5"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10700193, SEN S/N: 10700193)","High Range, μS/cm (LGR S/N: 10700193, SEN S/N: 10700193)","Temp, °C (LGR S/N: 10700193, SEN S/N: 10700193)","Coupler Detached (LGR S/N: 10700193)","End Of File (LGR S/N: 10700193)"
5379,05/25/23 07:28:10 PM,112.1,370.4,18.56,,
5380,05/25/23 07:28:15 PM,112.1,371.4,18.56,,
5381,05/25/23 07:28:20 PM,112.1,370.4,18.56,,
5382,05/25/23 07:28:25 PM,112.1,370.4,18.56,,
5383,05/25/23 07:28:30 PM,112.1,370.4,18.56,,
5384,05/25/23 07:28:35 PM,112.1,370.4,18.56,,
5385,05/25/23 07:28:40 PM,112.1,370.4,18.57,,
5386,05/25/23 07:28:45 PM,112.1,370.4,18.56,,
5387,05/25/23 07:28:50 PM,112.1,370.4,18.56,,
5388,05/25/23 07:28:55 PM,112.1,370.4,18.56,,
5389,05/25/23 07:29:00 PM,112.1,370.4,18.56,,
5390,05/25/23 07:29:05 PM,112.1,371.4,18.56,,
5391,05/25/23 07:29:10 PM,112.1,371.4,18.56,,
5392,05/25/23 07:29:15 PM,112.1,370.4,18.57,,
5393,05/25/23 07:29:20 PM,112.1,370.4,18.57,,
5394,05/25/23 07:29:25 PM,112.1,370.4,18.57,,
5395,05/25/23 07:29:30 PM,112.1,370.4,18.56,,
5396,05/25/23 07:29:35 PM,112.1,370.4,18.56,,
5397,05/25/23 07:29:40 PM,112.1,370.4,18.56,,
5398,05/25/23 07:29:45 PM,112.1,370.4,18.56,,
5399,05/25/23 07:29:50 PM,112.1,370.4,18.56,,
5400,05/25/23 07:29:55 PM,112.1,370.4,18.56,,
5401,05/25/23 07:30:00 PM,112.1,370.4,18.57,,
5402,05/25/23 07:30:05 PM,112.1,370.4,18.56,,
5403,05/25/23 07:30:10 PM,112.1,371.4,18.56,,
5404,05/25/23 07:30:15 PM,112.1,370.4,18.55,,
5405,05/25/23 07:30:20 PM,112.1,371.4,18.55,,
5406,05/25/23 07:30:25 PM,112.1,370.4,18.55,,
5407,05/25/23 07:30:30 PM,112.1,370.4,18.56,,
5408,05/25/23 07:30:35 PM,112.5,370.4,18.56,,
5409,05/25/23 07:30:40 PM,112.1,370.4,18.56,,
5410,05/25/23 07:30:45 PM,112.1,370.4,18.56,,
5411,05/25/23 07:30:50 PM,112.1,370.4,18.56,,
5412,05/25/23 07:30:55 PM,112.1,370.4,18.55,,
5413,05/25/23 07:31:00 PM,112.1,370.4,18.56,,
5414,05/25/23 07:31:05 PM,112.1,370.4,18.56,,
5415,05/25/23 07:31:10 PM,112.1,370.4,18.56,,
5416,05/25/23 07:31:15 PM,112.1,370.4,18.57,,
5417,05/25/23 07:31:20 PM,112.1,370.4,18.57,,
5418,05/25/23 07:31:25 PM,112.1,370.4,18.57,,
5419,05/25/23 07:31:30 PM,112.1,370.4,18.56,,
5420,05/25/23 07:31:35 PM,112.1,370.4,18.56,,
5421,05/25/23 07:31:40 PM,112.1,371.4,18.57,,
5422,05/25/23 07:31:45 PM,112.1,370.4,18.56,,
5423,05/25/23 07:31:50 PM,112.1,371.4,18.56,,
5424,05/25/23 07:31:55 PM,112.1,370.4,18.56,,
5425,05/25/23 07:32:00 PM,112.1,370.4,18.57,,
5426,05/25/23 07:32:05 PM,112.1,370.4,18.57,,
5427,05/25/23 07:32:10 PM,112.1,370.4,18.57,,
5428,05/25/23 07:32:15 PM,112.1,370.4,18.57,,
5429,05/25/23 07:32:20 PM,112.1,370.4,18.57,,
5430,05/25/23 07:32:25 PM,112.1,370.4,18.56,,
5431,05/25/23 07:32:30 PM,112.1,370.4,18.56,,
5432,05/25/23 07:32:35 PM,112.1,370.4,18.56,,
5433,05/25/23 07:32:40 PM,112.1,370.4,18.56,,
5434,05/25/23 07:32:45 PM,112.1,370.4,18.56,,
5435,05/25/23 07:32:50 PM,112.1,370.4,18.56,,
5436,05/25/23 07:32:55 PM,112.1,370.4,18.57,,
5437,05/25/23 07:33:00 PM,112.1,370.4,18.57,,
5438,05/25/23 07:33:05 PM,112.1,370.4,18.57,,
5439,05/25/23 07:33:10 PM,112.1,370.4,18.56,,
5440,05/25/23 07:33:15 PM,112.1,370.4,18.56,,
5441,05/25/23 07:33:20 PM,112.1,370.4,18.56,,
5442,05/25/23 07:33:25 PM,112.1,370.4,18.56,,
5443,05/25/23 07:33:30 PM,112.1,370.4,18.56,,
5444,05/25/23 07:33:35 PM,112.1,370.4,18.56,,
5445,05/25/23 07:33:40 PM,112.1,370.4,18.56,,
5446,05/25/23 07:33:45 PM,112.1,370.4,18.57,,
5447,05/25/23 07:33:50 PM,112.1,370.4,18.57,,
5448,05/25/23 07:33:55 PM,112.1,370.4,18.57,,
5449,05/25/23 07:34:00 PM,112.1,370.4,18.56,,
5450,05/25/23 07:34:05 PM,112.1,370.4,18.56,,
5451,05/25/23 07:34:10 PM,112.1,370.4,18.56,,
5452,05/25/23 07:34:15 PM,112.1,370.4,18.56,,
5453,05/25/23 07:34:20 PM,111.6,370.4,18.56,,
5454,05/25/23 07:34:25 PM,112.1,371.4,18.55,,
5455,05/25/23 07:34:30 PM,112.1,370.4,18.55,,
5456,05/25/23 07:34:35 PM,112.1,370.4,18.55,,
5457,05/25/23 07:34:40 PM,112.1,371.4,18.55,,
5458,05/25/23 07:34:45 PM,112.1,370.4,18.55,,
5459,05/25/23 07:34:50 PM,112.1,370.4,18.56,,
5460,05/25/23 07:34:55 PM,112.1,370.4,18.56,,
5461,05/25/23 07:35:00 PM,112.1,370.4,18.57,,
5462,05/25/23 07:35:05 PM,112.1,370.4,18.57,,
5463,05/25/23 07:35:10 PM,112.5,370.4,18.57,,
5464,05/25/23 07:35:15 PM,112.1,370.4,18.57,,
5465,05/25/23 07:35:20 PM,112.1,371.4,18.56,,
5466,05/25/23 07:35:25 PM,112.1,370.4,18.56,,
5467,05/25/23 07:35:30 PM,112.1,370.4,18.56,,
5468,05/25/23 07:35:35 PM,112.1,371.4,18.55,,
5469,05/25/23 07:35:40 PM,112.1,370.4,18.56,,
5470,05/25/23 07:35:45 PM,112.1,371.4,18.56,,
5471,05/25/23 07:35:50 PM,112.1,370.4,18.56,,
5472,05/25/23 07:35:55 PM,112.1,370.4,18.56,,
5473,05/25/23 07:36:00 PM,112.1,370.4,18.56,,
5474,05/25/23 07:36:05 PM,112.1,370.4,18.56,,
5475,05/25/23 07:36:10 PM,112.1,370.4,18.56,,
5476,05/25/23 07:36:15 PM,112.1,370.4,18.56,,
5477,05/25/23 07:36:20 PM,112.1,370.4,18.56,,
5478,05/25/23 07:36:25 PM,112.1,370.4,18.56,,
5479,05/25/23 07:36:30 PM,112.1,370.4,18.56,,
5480,05/25/23 07:36:35 PM,112.1,370.4,18.56,,
5481,05/25/23 07:36:40 PM,112.1,370.4,18.56,,
5482,05/25/23 07:36:45 PM,112.1,371.4,18.56,,
5483,05/25/23 07:36:50 PM,112.1,371.4,18.55,,
5484,05/25/23 07:36:55 PM,112.1,370.4,18.56,,
5485,05/25/23 07:37:00 PM,112.1,370.4,18.55,,
5486,05/25/23 07:37:05 PM,112.1,370.4,18.56,,
5487,05/25/23 07:37:10 PM,112.1,370.4,18.56,,
5488,05/25/23 07:37:15 PM,112.1,370.4,18.56,,
5489,05/25/23 07:37:20 PM,112.1,370.4,18.57,,
5490,05/25/23 07:37:25 PM,112.1,370.4,18.57,,
5491,05/25/23 07:37:30 PM,112.1,370.4,18.57,,
5492,05/25/23 07:37:35 PM,112.1,370.4,18.56,,
5493,05/25/23 07:37:40 PM,112.1,370.4,18.56,,
5494,05/25/23 07:37:45 PM,112.1,370.4,18.55,,
5495,05/25/23 07:37:50 PM,112.1,370.4,18.56,,
5496,05/25/23 07:37:55 PM,112.1,370.4,18.56,,
5497,05/25/23 07:38:00 PM,112.1,370.4,18.56,,
5498,05/25/23 07:38:05 PM,112.1,370.4,18.55,,
5499,05/25/23 07:38:10 PM,112.1,370.4,18.56,,
5500,05/25/23 07:38:15 PM,112.1,370.4,18.56,,
5501,05/25/23 07:38:20 PM,112.1,370.4,18.56,,
5502,05/25/23 07:38:25 PM,112.1,370.4,18.56,,
5503,05/25/23 07:38:30 PM,112.1,370.4,18.56,,
5504,05/25/23 07:38:35 PM,112.1,370.4,18.55,,
5505,05/25/23 07:38:40 PM,112.1,370.4,18.56,,
5506,05/25/23 07:38:45 PM,112.1,370.4,18.56,,
5507,05/25/23 07:38:50 PM,112.1,370.4,18.56,,
5508,05/25/23 07:38:55 PM,112.1,370.4,18.56,,
5509,05/25/23 07:39:00 PM,112.1,370.4,18.56,,
5510,05/25/23 07:39:05 PM,112.1,370.4,18.56,,
5511,05/25/23 07:39:10 PM,112.1,370.4,18.57,,
5512,05/25/23 07:39:15 PM,112.1,370.4,18.56,,
5513,05/25/23 07:39:20 PM,112.1,370.4,18.56,,
5514,05/25/23 07:39:25 PM,112.1,370.4,18.56,,
5515,05/25/23 07:39:30 PM,112.1,370.4,18.56,,
5516,05/25/23 07:39:35 PM,112.1,370.4,18.56,,
5517,05/25/23 07:39:40 PM,112.1,370.4,18.56,,
5518,05/25/23 07:39:45 PM,112.1,370.4,18.56,,
5519,05/25/23 07:39:50 PM,112.1,370.4,18.56,,
5520,05/25/23 07:39:55 PM,112.1,370.4,18.56,,
5521,05/25/23 07:40:00 PM,112.1,370.4,18.56,,
5522,05/25/23 07:40:05 PM,112.1,370.4,18.56,,
5523,05/25/23 07:40:10 PM,112.1,370.4,18.56,,
5524,05/25/23 07:40:15 PM,112.1,370.4,18.56,,
5525,05/25/23 07:40:20 PM,112.1,370.4,18.56,,
5526,05/25/23 07:40:25 PM,112.1,370.4,18.56,,
5527,05/25/23 07:40:30 PM,112.1,370.4,18.56,,
5528,05/25/23 07:40:35 PM,112.1,370.4,18.56,,
5529,05/25/23 07:40:40 PM,112.1,370.4,18.56,,
5530,05/25/23 07:40:45 PM,112.1,370.4,18.56,,
5531,05/25/23 07:40:50 PM,112.1,370.4,18.56,,
5532,05/25/23 07:40:55 PM,112.1,370.4,18.56,,
5533,05/25/23 07:41:00 PM,112.1,370.4,18.56,,
5534,05/25/23 07:41:05 PM,112.1,370.4,18.56,,
5535,05/25/23 07:41:10 PM,112.1,370.4,18.56,,
5536,05/25/23 07:41:15 PM,112.1,371.4,18.56,,
5537,05/25/23 07:41:20 PM,112.1,370.4,18.56,,
5538,05/25/23 07:41:25 PM,112.1,370.4,18.56,,
5539,05/25/23 07:41:30 PM,112.5,370.4,18.56,,
5540,05/25/23 07:41:35 PM,112.1,370.4,18.57,,
5541,05/25/23 07:41:40 PM,112.1,370.4,18.57,,
5542,05/25/23 07:41:45 PM,112.1,370.4,18.56,,
5543,05/25/23 07:41:50 PM,112.1,370.4,18.56,,
5544,05/25/23 07:41:55 PM,112.1,370.4,18.56,,
5545,05/25/23 07:42:00 PM,112.5,370.4,18.56,,
5546,05/25/23 07:42:05 PM,112.1,370.4,18.56,,
5547,05/25/23 07:42:10 PM,112.1,370.4,18.56,,
5548,05/25/23 07:42:15 PM,112.1,370.4,18.56,,
5549,05/25/23 07:42:20 PM,112.1,370.4,18.57,,
5550,05/25/23 07:42:25 PM,112.1,370.4,18.56,,
5551,05/25/23 07:42:30 PM,112.1,370.4,18.56,,
5552,05/25/23 07:42:35 PM,112.1,370.4,18.56,,
5553,05/25/23 07:42:40 PM,112.1,370.4,18.56,,
5554,05/25/23 07:42:45 PM,112.1,370.4,18.56,,
5555,05/25/23 07:42:50 PM,112.1,370.4,18.56,,
5556,05/25/23 07:42:55 PM,112.1,370.4,18.56,,
5557,05/25/23 07:43:00 PM,112.1,370.4,18.56,,
5558,05/25/23 07:43:05 PM,112.1,370.4,18.56,,
5559,05/25/23 07:43:10 PM,112.1,370.4,18.56,,
5560,05/25/23 07:43:15 PM,112.1,370.4,18.56,,
5561,05/25/23 07:43:20 PM,112.1,370.4,18.56,,
5562,05/25/23 07:43:25 PM,112.1,370.4,18.56,,
5563,05/25/23 07:43:30 PM,112.1,370.4,18.56,,
5564,05/25/23 07:43:35 PM,112.1,370.4,18.56,,
5565,05/25/23 07:43:40 PM,112.5,370.4,18.57,,
5566,05/25/23 07:43:45 PM,112.1,370.4,18.56,,
5567,05/25/23 07:43:50 PM,112.1,370.4,18.56,,
5568,05/25/23 07:43:55 PM,112.1,370.4,18.56,,
5569,05/25/23 07:44:00 PM,112.1,370.4,18.56,,
5570,05/25/23 07:44:05 PM,112.1,370.4,18.56,,
5571,05/25/23 07:44:10 PM,112.1,370.4,18.56,,
5572,05/25/23 07:44:15 PM,112.1,370.4,18.56,,
5573,05/25/23 07:44:20 PM,112.1,370.4,18.56,,
5574,05/25/23 07:44:25 PM,112.1,370.4,18.56,,
5575,05/25/23 07:44:30 PM,112.1,370.4,18.56,,
5576,05/25/23 07:44:35 PM,112.5,370.4,18.56,,
5577,05/25/23 07:44:40 PM,112.5,370.4,18.57,,
5578,05/25/23 07:44:45 PM,112.1,370.4,18.56,,
5579,05/25/23 07:44:50 PM,112.5,370.4,18.57,,
5580,05/25/23 07:44:55 PM,112.1,370.4,18.56,,
5581,05/25/23 07:45:00 PM,112.5,370.4,18.56,,
5582,05/25/23 07:45:05 PM,112.1,370.4,18.55,,
5583,05/25/23 07:45:10 PM,112.1,370.4,18.55,,
5584,05/25/23 07:45:15 PM,112.1,370.4,18.55,,
5585,05/25/23 07:45:20 PM,112.1,371.4,18.56,,
5586,05/25/23 07:45:25 PM,112.5,370.4,18.56,,
5587,05/25/23 07:45:30 PM,112.1,370.4,18.56,,
5588,05/25/23 07:45:35 PM,112.1,370.4,18.56,,
5589,05/25/23 07:45:40 PM,112.1,370.4,18.56,,
5590,05/25/23 07:45:45 PM,112.1,370.4,18.57,,
5591,05/25/23 07:45:50 PM,112.5,370.4,18.57,,
5592,05/25/23 07:45:55 PM,112.1,370.4,18.57,,
5593,05/25/23 07:46:00 PM,112.1,370.4,18.56,,
5594,05/25/23 07:46:05 PM,112.1,370.4,18.56,,
5595,05/25/23 07:46:10 PM,112.5,370.4,18.56,,
5596,05/25/23 07:46:15 PM,112.1,370.4,18.56,,
5597,05/25/23 07:46:20 PM,112.1,370.4,18.56,,
5598,05/25/23 07:46:25 PM,112.1,370.4,18.56,,
5599,05/25/23 07:46:30 PM,112.1,370.4,18.56,,
5600,05/25/23 07:46:35 PM,112.1,370.4,18.56,,
5601,05/25/23 07:46:40 PM,112.1,370.4,18.56,,
5602,05/25/23 07:46:45 PM,112.1,370.4,18.56,,
5603,05/25/23 07:46:50 PM,112.1,370.4,18.56,,
5604,05/25/23 07:46:55 PM,112.1,370.4,18.56,,
5605,05/25/23 07:47:00 PM,112.1,370.4,18.56,,
5606,05/25/23 07:47:05 PM,112.1,370.4,18.56,,
5607,05/25/23 07:47:10 PM,112.1,370.4,18.56,,
5608,05/25/23 07:47:15 PM,112.1,370.4,18.56,,
5609,05/25/23 07:47:20 PM,112.1,370.4,18.56,,
5610,05/25/23 07:47:25 PM,112.1,370.4,18.56,,
5611,05/25/23 07:47:30 PM,112.1,370.4,18.56,,
5612,05/25/23 07:47:35 PM,112.5,370.4,18.57,,
5613,05/25/23 07:47:40 PM,112.1,370.4,18.57,,
5614,05/25/23 07:47:45 PM,112.1,370.4,18.56,,
5615,05/25/23 07:47:50 PM,112.1,370.4,18.57,,
5616,05/25/23 07:47:55 PM,112.1,370.4,18.56,,
5617,05/25/23 07:48:00 PM,112.1,370.4,18.57,,
5618,05/25/23 07:48:05 PM,112.5,370.4,18.57,,
5619,05/25/23 07:48:10 PM,112.5,370.4,18.56,,
5620,05/25/23 07:48:15 PM,112.1,370.4,18.56,,
5621,05/25/23 07:48:20 PM,112.1,370.4,18.56,,
5622,05/25/23 07:48:25 PM,112.1,370.4,18.56,,
5623,05/25/23 07:48:30 PM,112.1,370.4,18.55,,
5624,05/25/23 07:48:35 PM,112.1,370.4,18.56,,
5625,05/25/23 07:48:40 PM,112.1,370.4,18.56,,
5626,05/25/23 07:48:45 PM,112.1,370.4,18.57,,
5627,05/25/23 07:48:50 PM,112.1,370.4,18.57,,
5628,05/25/23 07:48:55 PM,112.1,370.4,18.57,,
5629,05/25/23 07:49:00 PM,112.5,370.4,18.56,,
5630,05/25/23 07:49:05 PM,112.1,370.4,18.56,,
5631,05/25/23 07:49:10 PM,112.1,370.4,18.56,,
5632,05/25/23 07:49:15 PM,112.1,370.4,18.56,,
5633,05/25/23 07:49:20 PM,112.1,370.4,18.55,,
5634,05/25/23 07:49:25 PM,112.1,370.4,18.55,,
5635,05/25/23 07:49:30 PM,112.1,370.4,18.56,,
5636,05/25/23 07:49:35 PM,112.1,370.4,18.56,,
5637,05/25/23 07:49:40 PM,112.1,370.4,18.57,,
5638,05/25/23 07:49:45 PM,112.1,370.4,18.57,,
5639,05/25/23 07:49:50 PM,112.1,370.4,18.56,,
5640,05/25/23 07:49:55 PM,112.1,370.4,18.57,,
5641,05/25/23 07:50:00 PM,112.5,370.4,18.57,,
5642,05/25/23 07:50:05 PM,112.1,370.4,18.57,,
5643,05/25/23 07:50:10 PM,112.1,370.4,18.56,,
5644,05/25/23 07:50:15 PM,112.1,370.4,18.56,,
5645,05/25/23 07:50:20 PM,112.1,370.4,18.56,,
5646,05/25/23 07:50:25 PM,112.1,370.4,18.56,,
5647,05/25/23 07:50:30 PM,112.1,370.4,18.56,,
5648,05/25/23 07:50:35 PM,112.1,370.4,18.56,,
5649,05/25/23 07:50:40 PM,112.1,370.4,18.55,,
5650,05/25/23 07:50:45 PM,112.1,369.5,18.56,,
5651,05/25/23 07:50:50 PM,112.1,370.4,18.57,,
5652,05/25/23 07:50:55 PM,112.1,370.4,18.57,,
5653,05/25/23 07:51:00 PM,112.1,370.4,18.56,,
5654,05/25/23 07:51:05 PM,112.1,370.4,18.56,,
5655,05/25/23 07:51:10 PM,112.1,370.4,18.56,,
5656,05/25/23 07:51:15 PM,112.1,370.4,18.56,,
5657,05/25/23 07:51:20 PM,112.1,370.4,18.56,,
5658,05/25/23 07:51:25 PM,112.1,370.4,18.56,,
5659,05/25/23 07:51:30 PM,112.1,371.4,18.56,,
5660,05/25/23 07:51:35 PM,112.1,370.4,18.56,,
5661,05/25/23 07:51:40 PM,112.5,370.4,18.56,,
5662,05/25/23 07:51:45 PM,112.1,370.4,18.56,,
5663,05/25/23 07:51:50 PM,112.1,369.5,18.56,,
5664,05/25/23 07:51:55 PM,112.1,370.4,18.56,,
5665,05/25/23 07:52:00 PM,112.5,370.4,18.56,,
5666,05/25/23 07:52:05 PM,112.1,370.4,18.56,,
5667,05/25/23 07:52:10 PM,112.5,370.4,18.56,,
5668,05/25/23 07:52:15 PM,112.1,370.4,18.56,,
5669,05/25/23 07:52:20 PM,112.1,370.4,18.56,,
5670,05/25/23 07:52:25 PM,112.1,370.4,18.56,,
5671,05/25/23 07:52:30 PM,112.5,369.5,18.56,,
5672,05/25/23 07:52:35 PM,112.1,370.4,18.56,,
5673,05/25/23 07:52:40 PM,112.1,370.4,18.57,,
5674,05/25/23 07:52:45 PM,112.1,370.4,18.56,,
5675,05/25/23 07:52:50 PM,112.1,370.4,18.56,,
5676,05/25/23 07:52:55 PM,112.1,370.4,18.56,,
5677,05/25/23 07:53:00 PM,112.1,370.4,18.56,,
5678,05/25/23 07:53:05 PM,112.1,370.4,18.56,,
5679,05/25/23 07:53:10 PM,112.5,370.4,18.56,,
5680,05/25/23 07:53:15 PM,112.1,370.4,18.56,,
5681,05/25/23 07:53:20 PM,112.1,370.4,18.56,,
5682,05/25/23 07:53:25 PM,112.5,370.4,18.56,,
5683,05/25/23 07:53:30 PM,112.1,370.4,18.56,,
5684,05/25/23 07:53:35 PM,112.1,370.4,18.56,,
5685,05/25/23 07:53:40 PM,112.1,370.4,18.56,,
5686,05/25/23 07:53:45 PM,112.1,370.4,18.56,,
5687,05/25/23 07:53:50 PM,112.1,370.4,18.56,,
5688,05/25/23 07:53:55 PM,112.1,370.4,18.56,,
5689,05/25/23 07:54:00 PM,112.1,370.4,18.56,,
5690,05/25/23 07:54:05 PM,112.5,370.4,18.56,,
5691,05/25/23 07:54:10 PM,112.1,370.4,18.57,,
5692,05/25/23 07:54:15 PM,112.1,370.4,18.56,,
5693,05/25/23 07:54:20 PM,112.1,370.4,18.56,,
5694,05/25/23 07:54:25 PM,112.1,370.4,18.56,,
5695,05/25/23 07:54:30 PM,112.1,370.4,18.56,,
5696,05/25/23 07:54:35 PM,112.1,370.4,18.56,,
5697,05/25/23 07:54:40 PM,112.1,370.4,18.56,,
5698,05/25/23 07:54:45 PM,112.1,370.4,18.55,,
5699,05/25/23 07:54:50 PM,112.1,370.4,18.56,,
5700,05/25/23 07:54:55 PM,112.1,370.4,18.56,,
5701,05/25/23 07:55:00 PM,112.5,371.4,18.55,,
5702,05/25/23 07:55:05 PM,112.1,370.4,18.56,,
5703,05/25/23 07:55:10 PM,112.1,370.4,18.56,,
5704,05/25/23 07:55:15 PM,112.1,370.4,18.56,,
5705,05/25/23 07:55:20 PM,112.1,370.4,18.56,,
5706,05/25/23 07:55:25 PM,112.1,370.4,18.56,,
5707,05/25/23 07:55:30 PM,112.1,370.4,18.56,,
5708,05/25/23 07:55:35 PM,112.5,370.4,18.56,,
5709,05/25/23 07:55:40 PM,112.5,370.4,18.56,,
5710,05/25/23 07:55:45 PM,112.5,370.4,18.56,,
5711,05/25/23 07:55:50 PM,112.5,370.4,18.56,,
5712,05/25/23 07:55:55 PM,112.1,370.4,18.56,,
5713,05/25/23 07:56:00 PM,112.1,370.4,18.57,,
5714,05/25/23 07:56:05 PM,112.1,370.4,18.56,,
5715,05/25/23 07:56:10 PM,112.1,370.4,18.56,,
5716,05/25/23 07:56:15 PM,112.1,370.4,18.56,,
5717,05/25/23 07:56:20 PM,112.1,370.4,18.56,,
5718,05/25/23 07:56:25 PM,112.1,370.4,18.55,,
5719,05/25/23 07:56:30 PM,112.1,370.4,18.56,,
5720,05/25/23 07:56:35 PM,112.1,370.4,18.57,,
5721,05/25/23 07:56:40 PM,112.1,370.4,18.56,,
5722,05/25/23 07:56:45 PM,112.5,370.4,18.56,,
5723,05/25/23 07:56:50 PM,112.1,369.5,18.56,,
5724,05/25/23 07:56:55 PM,112.1,370.4,18.55,,
5725,05/25/23 07:57:00 PM,112.1,370.4,18.55,,
5726,05/25/23 07:57:05 PM,112.1,370.4,18.55,,
5727,05/25/23 07:57:10 PM,112.1,370.4,18.55,,
5728,05/25/23 07:57:15 PM,112.1,370.4,18.56,,
5729,05/25/23 07:57:20 PM,112.1,370.4,18.55,,
5730,05/25/23 07:57:25 PM,112.5,370.4,18.55,,
5731,05/25/23 07:57:30 PM,112.1,370.4,18.55,,
5732,05/25/23 07:57:35 PM,112.1,370.4,18.55,,
5733,05/25/23 07:57:40 PM,112.1,370.4,18.55,,
5734,05/25/23 07:57:45 PM,112.5,370.4,18.56,,
5735,05/25/23 07:57:50 PM,112.1,370.4,18.56,,
5736,05/25/23 07:57:55 PM,112.1,370.4,18.56,,
5737,05/25/23 07:58:00 PM,112.1,370.4,18.56,,
5738,05/25/23 07:58:05 PM,112.5,370.4,18.57,,
5739,05/25/23 07:58:10 PM,112.5,370.4,18.56,,
5740,05/25/23 07:58:15 PM,112.1,370.4,18.56,,
5741,05/25/23 07:58:20 PM,112.1,370.4,18.56,,
5742,05/25/23 07:58:25 PM,112.5,370.4,18.56,,
5743,05/25/23 07:58:30 PM,112.5,370.4,18.56,,
5744,05/25/23 07:58:35 PM,112.1,370.4,18.56,,
5745,05/25/23 07:58:40 PM,112.1,369.5,18.57,,
5746,05/25/23 07:58:45 PM,112.5,370.4,18.56,,
5747,05/25/23 07:58:50 PM,112.1,370.4,18.56,,
5748,05/25/23 07:58:55 PM,112.1,369.5,18.56,,
5749,05/25/23 07:59:00 PM,112.1,370.4,18.56,,
5750,05/25/23 07:59:05 PM,112.1,370.4,18.56,,
5751,05/25/23 07:59:10 PM,112.1,370.4,18.56,,
5752,05/25/23 07:59:15 PM,112.1,370.4,18.56,,
5753,05/25/23 07:59:20 PM,112.1,370.4,18.56,,
5754,05/25/23 07:59:25 PM,112.1,370.4,18.55,,
5755,05/25/23 07:59:30 PM,112.1,370.4,18.56,,
5756,05/25/23 07:59:35 PM,112.5,370.4,18.56,,
5757,05/25/23 07:59:40 PM,112.5,370.4,18.56,,
5758,05/25/23 07:59:45 PM,112.1,370.4,18.56,,
5759,05/25/23 07:59:50 PM,112.1,370.4,18.56,,
5760,05/25/23 07:59:55 PM,112.1,370.4,18.56,,
5761,05/25/23 08:00:00 PM,112.1,369.5,18.56,,
5762,05/25/23 08:00:05 PM,112.1,370.4,18.56,,
5763,05/25/23 08:00:10 PM,112.5,370.4,18.56,,
5764,05/25/23 08:00:15 PM,112.5,370.4,18.56,,
5765,05/25/23 08:00:20 PM,112.1,370.4,18.56,,
5766,05/25/23 08:00:25 PM,112.1,370.4,18.56,,
5767,05/25/23 08:00:30 PM,112.1,370.4,18.55,,
5768,05/25/23 08:00:35 PM,112.1,370.4,18.55,,
5769,05/25/23 08:00:40 PM,112.1,370.4,18.55,,
5770,05/25/23 08:00:45 PM,112.5,370.4,18.55,,
5771,05/25/23 08:00:50 PM,112.1,370.4,18.55,,
5772,05/25/23 08:00:55 PM,112.1,370.4,18.55,,
5773,05/25/23 08:01:00 PM,112.1,370.4,18.56,,
5774,05/25/23 08:01:05 PM,112.1,370.4,18.56,,
5775,05/25/23 08:01:10 PM,112.5,370.4,18.56,,
5776,05/25/23 08:01:15 PM,112.5,370.4,18.56,,
5777,05/25/23 08:01:20 PM,112.1,370.4,18.56,,
5778,05/25/23 08:01:25 PM,112.5,370.4,18.56,,
5779,05/25/23 08:01:30 PM,112.1,370.4,18.56,,
5780,05/25/23 08:01:35 PM,112.5,370.4,18.56,,
5781,05/25/23 08:01:40 PM,112.1,370.4,18.56,,
5782,05/25/23 08:01:45 PM,112.1,370.4,18.56,,
5783,05/25/23 08:01:50 PM,112.1,370.4,18.55,,
5784,05/25/23 08:01:55 PM,112.1,370.4,18.55,,
5785,05/25/23 08:02:00 PM,112.1,370.4,18.56,,
5786,05/25/23 08:02:05 PM,112.1,370.4,18.56,,
5787,05/25/23 08:02:10 PM,112.5,370.4,18.56,,
5788,05/25/23 08:02:15 PM,112.5,370.4,18.56,,
5789,05/25/23 08:02:20 PM,112.1,370.4,18.55,,
5790,05/25/23 08:02:25 PM,112.5,370.4,18.55,,
5791,05/25/23 08:02:30 PM,112.1,370.4,18.55,,
5792,05/25/23 08:02:35 PM,112.1,370.4,18.56,,
5793,05/25/23 08:02:40 PM,112.1,370.4,18.55,,
5794,05/25/23 08:02:45 PM,112.1,370.4,18.55,,
5795,05/25/23 08:02:50 PM,112.5,370.4,18.56,,
5796,05/25/23 08:02:55 PM,112.1,370.4,18.56,,
5797,05/25/23 08:03:00 PM,112.5,370.4,18.56,,
5798,05/25/23 08:03:05 PM,112.1,370.4,18.56,,
5799,05/25/23 08:03:10 PM,112.5,369.5,18.55,,
5800,05/25/23 08:03:15 PM,112.1,370.4,18.55,,
5801,05/25/23 08:03:20 PM,112.1,370.4,18.55,,
5802,05/25/23 08:03:25 PM,112.5,370.4,18.55,,
5803,05/25/23 08:03:30 PM,112.5,370.4,18.55,,
5804,05/25/23 08:03:35 PM,112.1,370.4,18.56,,
5805,05/25/23 08:03:40 PM,112.1,370.4,18.56,,
5806,05/25/23 08:03:45 PM,112.1,370.4,18.56,,
5807,05/25/23 08:03:50 PM,112.1,370.4,18.55,,
5808,05/25/23 08:03:55 PM,112.5,370.4,18.55,,
5809,05/25/23 08:04:00 PM,112.1,370.4,18.55,,
5810,05/25/23 08:04:05 PM,112.1,370.4,18.56,,
