"Plot Title: mgas_wd_station_2_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Full Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Temp, °C (LGR S/N: 10559459, SEN S/N: 10559459)","Host Connected (LGR S/N: 10559459)","Stopped (LGR S/N: 10559459)","End Of File (LGR S/N: 10559459)"
856,06/06/23 12:11:15 PM,116.8,116.0,9.74,,,
857,06/06/23 12:11:20 PM,116.8,116.4,9.76,,,
858,06/06/23 12:11:25 PM,116.7,116.0,9.76,,,
859,06/06/23 12:11:30 PM,116.9,116.4,9.76,,,
860,06/06/23 12:11:35 PM,116.9,116.4,9.76,,,
861,06/06/23 12:11:40 PM,117.0,116.4,9.76,,,
862,06/06/23 12:11:45 PM,117.0,116.8,9.76,,,
863,06/06/23 12:11:50 PM,116.7,116.4,9.76,,,
864,06/06/23 12:11:55 PM,116.9,116.4,9.76,,,
865,06/06/23 12:12:00 PM,117.0,116.4,9.76,,,
866,06/06/23 12:12:05 PM,116.7,116.0,9.76,,,
867,06/06/23 12:12:10 PM,116.7,116.0,9.76,,,
868,06/06/23 12:12:15 PM,117.0,116.4,9.76,,,
869,06/06/23 12:12:20 PM,117.1,116.4,9.77,,,
870,06/06/23 12:12:25 PM,117.2,116.8,9.76,,,
871,06/06/23 12:12:30 PM,117.5,116.8,9.77,,,
872,06/06/23 12:12:35 PM,117.1,116.4,9.77,,,
873,06/06/23 12:12:40 PM,117.2,116.8,9.76,,,
874,06/06/23 12:12:45 PM,117.4,116.8,9.77,,,
875,06/06/23 12:12:50 PM,117.3,116.8,9.77,,,
876,06/06/23 12:12:55 PM,117.0,116.4,9.77,,,
877,06/06/23 12:13:00 PM,117.1,116.4,9.77,,,
878,06/06/23 12:13:05 PM,117.5,116.8,9.76,,,
879,06/06/23 12:13:10 PM,116.9,116.4,9.76,,,
880,06/06/23 12:13:15 PM,117.2,116.8,9.76,,,
881,06/06/23 12:13:20 PM,116.8,116.4,9.77,,,
882,06/06/23 12:13:25 PM,116.9,116.4,9.77,,,
883,06/06/23 12:13:30 PM,116.7,116.0,9.77,,,
884,06/06/23 12:13:35 PM,116.9,116.4,9.77,,,
885,06/06/23 12:13:40 PM,117.0,116.4,9.77,,,
886,06/06/23 12:13:45 PM,116.9,116.4,9.78,,,
887,06/06/23 12:13:50 PM,117.2,116.8,9.77,,,
888,06/06/23 12:13:55 PM,117.2,116.8,9.77,,,
889,06/06/23 12:14:00 PM,117.5,116.8,9.77,,,
890,06/06/23 12:14:05 PM,116.8,116.4,9.78,,,
891,06/06/23 12:14:10 PM,116.9,116.4,9.78,,,
892,06/06/23 12:14:15 PM,117.0,116.4,9.77,,,
893,06/06/23 12:14:20 PM,116.9,116.4,9.78,,,
894,06/06/23 12:14:25 PM,116.9,116.4,9.77,,,
895,06/06/23 12:14:30 PM,116.9,116.4,9.77,,,
896,06/06/23 12:14:35 PM,117.0,116.4,9.77,,,
897,06/06/23 12:14:40 PM,117.2,116.4,9.78,,,
898,06/06/23 12:14:45 PM,117.4,116.8,9.78,,,
899,06/06/23 12:14:50 PM,116.8,116.4,9.78,,,
900,06/06/23 12:14:55 PM,116.8,116.4,9.78,,,
901,06/06/23 12:15:00 PM,116.9,116.4,9.78,,,
902,06/06/23 12:15:05 PM,117.1,116.8,9.78,,,
903,06/06/23 12:15:10 PM,116.9,116.4,9.78,,,
904,06/06/23 12:15:15 PM,116.9,116.0,9.78,,,
905,06/06/23 12:15:20 PM,116.9,116.4,9.78,,,
906,06/06/23 12:15:25 PM,116.9,116.4,9.78,,,
907,06/06/23 12:15:30 PM,117.0,116.4,9.78,,,
908,06/06/23 12:15:35 PM,117.1,116.8,9.78,,,
909,06/06/23 12:15:40 PM,117.0,116.4,9.78,,,
910,06/06/23 12:15:45 PM,117.4,116.8,9.80,,,
911,06/06/23 12:15:50 PM,117.5,116.8,9.78,,,
912,06/06/23 12:15:55 PM,117.1,116.8,9.78,,,
913,06/06/23 12:16:00 PM,117.0,116.4,9.78,,,
914,06/06/23 12:16:05 PM,116.9,116.4,9.78,,,
915,06/06/23 12:16:10 PM,116.9,116.4,9.78,,,
916,06/06/23 12:16:15 PM,116.9,116.4,9.80,,,
917,06/06/23 12:16:20 PM,116.9,116.4,9.78,,,
918,06/06/23 12:16:25 PM,116.9,116.4,9.78,,,
919,06/06/23 12:16:30 PM,117.0,116.4,9.78,,,
920,06/06/23 12:16:35 PM,117.4,116.8,9.78,,,
921,06/06/23 12:16:40 PM,117.0,116.4,9.78,,,
922,06/06/23 12:16:45 PM,117.2,116.8,9.80,,,
923,06/06/23 12:16:50 PM,116.9,116.0,9.80,,,
924,06/06/23 12:16:55 PM,116.9,116.4,9.78,,,
925,06/06/23 12:17:00 PM,117.1,116.4,9.80,,,
926,06/06/23 12:17:05 PM,116.9,116.4,9.80,,,
927,06/06/23 12:17:10 PM,117.3,116.8,9.78,,,
928,06/06/23 12:17:15 PM,116.9,116.4,9.78,,,
929,06/06/23 12:17:20 PM,116.9,116.4,9.80,,,
930,06/06/23 12:17:25 PM,117.1,116.4,9.80,,,
931,06/06/23 12:17:30 PM,117.0,116.4,9.80,,,
932,06/06/23 12:17:35 PM,116.8,116.4,9.80,,,
933,06/06/23 12:17:40 PM,116.9,116.4,9.80,,,
934,06/06/23 12:17:45 PM,117.1,116.8,9.80,,,
935,06/06/23 12:17:50 PM,117.1,116.8,9.80,,,
936,06/06/23 12:17:55 PM,116.7,116.0,9.80,,,
937,06/06/23 12:18:00 PM,116.8,116.4,9.80,,,
938,06/06/23 12:18:05 PM,116.9,116.4,9.80,,,
939,06/06/23 12:18:10 PM,117.0,116.4,9.80,,,
940,06/06/23 12:18:15 PM,116.9,116.4,9.80,,,
941,06/06/23 12:18:20 PM,116.8,116.4,9.81,,,
942,06/06/23 12:18:25 PM,117.1,116.4,9.80,,,
943,06/06/23 12:18:30 PM,117.2,116.4,9.80,,,
944,06/06/23 12:18:35 PM,116.8,116.4,9.81,,,
945,06/06/23 12:18:40 PM,116.8,116.4,9.80,,,
946,06/06/23 12:18:45 PM,116.9,116.4,9.80,,,
947,06/06/23 12:18:50 PM,117.0,116.4,9.81,,,
948,06/06/23 12:18:55 PM,117.2,116.4,9.80,,,
949,06/06/23 12:19:00 PM,116.9,116.4,9.81,,,
950,06/06/23 12:19:05 PM,116.9,116.4,9.80,,,
951,06/06/23 12:19:10 PM,116.9,116.4,9.81,,,
952,06/06/23 12:19:15 PM,117.0,116.4,9.80,,,
953,06/06/23 12:19:20 PM,117.0,116.4,9.81,,,
954,06/06/23 12:19:25 PM,117.0,116.4,9.81,,,
955,06/06/23 12:19:30 PM,117.1,116.4,9.81,,,
956,06/06/23 12:19:35 PM,117.5,116.8,9.81,,,
957,06/06/23 12:19:40 PM,116.8,116.4,9.81,,,
958,06/06/23 12:19:45 PM,117.0,116.4,9.81,,,
959,06/06/23 12:19:50 PM,117.2,116.8,9.81,,,
960,06/06/23 12:19:55 PM,117.0,116.4,9.81,,,
961,06/06/23 12:20:00 PM,117.3,116.8,9.81,,,
962,06/06/23 12:20:05 PM,117.2,116.8,9.81,,,
963,06/06/23 12:20:10 PM,117.2,116.8,9.81,,,
964,06/06/23 12:20:15 PM,117.1,116.4,9.82,,,
965,06/06/23 12:20:20 PM,117.2,116.8,9.81,,,
966,06/06/23 12:20:25 PM,117.0,116.4,9.81,,,
967,06/06/23 12:20:30 PM,116.8,116.4,9.81,,,
968,06/06/23 12:20:35 PM,116.9,116.4,9.82,,,
969,06/06/23 12:20:40 PM,116.9,116.4,9.81,,,
970,06/06/23 12:20:45 PM,117.1,116.4,9.82,,,
971,06/06/23 12:20:50 PM,117.2,116.8,9.82,,,
972,06/06/23 12:20:55 PM,117.2,116.8,9.82,,,
973,06/06/23 12:21:00 PM,117.0,116.4,9.82,,,
974,06/06/23 12:21:05 PM,117.0,116.4,9.82,,,
975,06/06/23 12:21:10 PM,116.9,116.4,9.82,,,
976,06/06/23 12:21:15 PM,116.9,116.4,9.82,,,
977,06/06/23 12:21:20 PM,116.8,116.0,9.82,,,
978,06/06/23 12:21:25 PM,116.9,116.4,9.82,,,
979,06/06/23 12:21:30 PM,116.9,116.4,9.81,,,
980,06/06/23 12:21:35 PM,116.9,116.4,9.82,,,
981,06/06/23 12:21:40 PM,117.1,116.4,9.82,,,
982,06/06/23 12:21:45 PM,116.9,116.4,9.82,,,
983,06/06/23 12:21:50 PM,117.2,116.8,9.82,,,
984,06/06/23 12:21:55 PM,117.4,116.8,9.82,,,
985,06/06/23 12:22:00 PM,117.4,116.8,9.82,,,
986,06/06/23 12:22:05 PM,117.0,116.4,9.82,,,
987,06/06/23 12:22:10 PM,116.9,116.4,9.82,,,
988,06/06/23 12:22:15 PM,116.9,116.4,9.82,,,
989,06/06/23 12:22:20 PM,116.9,116.4,9.82,,,
990,06/06/23 12:22:25 PM,117.2,116.4,9.82,,,
991,06/06/23 12:22:30 PM,117.1,116.4,9.84,,,
992,06/06/23 12:22:35 PM,117.0,116.4,9.82,,,
993,06/06/23 12:22:40 PM,117.1,116.4,9.82,,,
994,06/06/23 12:22:45 PM,116.9,116.4,9.82,,,
995,06/06/23 12:22:50 PM,116.9,116.4,9.82,,,
996,06/06/23 12:22:55 PM,117.1,116.8,9.82,,,
997,06/06/23 12:23:00 PM,117.3,116.8,9.84,,,
998,06/06/23 12:23:05 PM,117.3,116.8,9.84,,,
999,06/06/23 12:23:10 PM,117.2,116.4,9.82,,,
1000,06/06/23 12:23:15 PM,116.9,116.4,9.82,,,
1001,06/06/23 12:23:20 PM,117.1,116.4,9.84,,,
1002,06/06/23 12:23:25 PM,116.9,116.4,9.84,,,
1003,06/06/23 12:23:30 PM,116.9,116.4,9.84,,,
1004,06/06/23 12:23:35 PM,117.2,116.8,9.82,,,
1005,06/06/23 12:23:40 PM,117.0,116.4,9.82,,,
1006,06/06/23 12:23:45 PM,117.2,116.4,9.84,,,
1007,06/06/23 12:23:50 PM,116.9,116.4,9.82,,,
1008,06/06/23 12:23:55 PM,117.0,116.4,9.82,,,
1009,06/06/23 12:24:00 PM,117.0,116.4,9.84,,,
1010,06/06/23 12:24:05 PM,117.5,116.8,9.84,,,
1011,06/06/23 12:24:10 PM,116.8,116.0,9.84,,,
1012,06/06/23 12:24:15 PM,117.1,116.4,9.84,,,
1013,06/06/23 12:24:20 PM,116.9,116.4,9.84,,,
1014,06/06/23 12:24:25 PM,117.0,116.4,9.84,,,
1015,06/06/23 12:24:30 PM,117.1,116.4,9.84,,,
1016,06/06/23 12:24:35 PM,117.2,116.8,9.84,,,
1017,06/06/23 12:24:40 PM,117.2,116.4,9.84,,,
1018,06/06/23 12:24:45 PM,116.8,116.0,9.84,,,
1019,06/06/23 12:24:50 PM,117.1,116.8,9.84,,,
1020,06/06/23 12:24:55 PM,117.2,116.8,9.84,,,
1021,06/06/23 12:25:00 PM,117.0,116.4,9.85,,,
1022,06/06/23 12:25:05 PM,117.5,116.8,9.84,,,
1023,06/06/23 12:25:10 PM,116.9,116.4,9.85,,,
1024,06/06/23 12:25:15 PM,117.1,116.8,9.84,,,
1025,06/06/23 12:25:20 PM,117.3,116.8,9.85,,,
1026,06/06/23 12:25:25 PM,117.2,116.8,9.85,,,
1027,06/06/23 12:25:30 PM,117.3,116.8,9.84,,,
1028,06/06/23 12:25:35 PM,117.2,116.8,9.85,,,
1029,06/06/23 12:25:40 PM,117.3,116.8,9.85,,,
1030,06/06/23 12:25:45 PM,117.2,116.8,9.85,,,
1031,06/06/23 12:25:50 PM,116.9,116.0,9.85,,,
1032,06/06/23 12:25:55 PM,117.0,116.4,9.84,,,
1033,06/06/23 12:26:00 PM,116.9,116.4,9.85,,,
1034,06/06/23 12:26:05 PM,116.9,116.4,9.84,,,
1035,06/06/23 12:26:10 PM,116.9,116.4,9.85,,,
1036,06/06/23 12:26:15 PM,117.0,116.4,9.85,,,
1037,06/06/23 12:26:20 PM,117.2,116.8,9.85,,,
1038,06/06/23 12:26:25 PM,116.9,116.4,9.85,,,
1039,06/06/23 12:26:30 PM,116.9,116.4,9.85,,,
1040,06/06/23 12:26:35 PM,117.1,116.4,9.86,,,
1041,06/06/23 12:26:40 PM,117.2,116.4,9.85,,,
1042,06/06/23 12:26:45 PM,117.3,116.8,9.86,,,
1043,06/06/23 12:26:50 PM,117.2,116.4,9.85,,,
1044,06/06/23 12:26:55 PM,117.3,116.8,9.86,,,
1045,06/06/23 12:27:00 PM,117.2,116.8,9.85,,,
1046,06/06/23 12:27:05 PM,117.2,116.4,9.86,,,
1047,06/06/23 12:27:10 PM,117.0,116.4,9.86,,,
1048,06/06/23 12:27:15 PM,117.3,116.8,9.86,,,
1049,06/06/23 12:27:20 PM,117.2,116.8,9.86,,,
1050,06/06/23 12:27:25 PM,117.2,116.8,9.86,,,
1051,06/06/23 12:27:30 PM,117.4,116.8,9.86,,,
1052,06/06/23 12:27:35 PM,117.2,116.8,9.86,,,
1053,06/06/23 12:27:40 PM,117.3,116.8,9.86,,,
1054,06/06/23 12:27:45 PM,116.8,116.4,9.87,,,
1055,06/06/23 12:27:50 PM,117.0,116.4,9.86,,,
1056,06/06/23 12:27:55 PM,117.3,116.8,9.86,,,
1057,06/06/23 12:28:00 PM,117.6,117.1,9.86,,,
1058,06/06/23 12:28:05 PM,116.9,116.4,9.86,,,
1059,06/06/23 12:28:10 PM,117.2,116.4,9.86,,,
1060,06/06/23 12:28:15 PM,117.1,116.4,9.87,,,
1061,06/06/23 12:28:20 PM,116.9,116.8,9.86,,,
1062,06/06/23 12:28:25 PM,116.9,116.4,9.86,,,
1063,06/06/23 12:28:30 PM,117.0,116.4,9.86,,,
1064,06/06/23 12:28:35 PM,117.0,116.8,9.87,,,
1065,06/06/23 12:28:40 PM,117.0,116.8,9.87,,,
1066,06/06/23 12:28:45 PM,117.1,116.4,9.87,,,
1067,06/06/23 12:28:50 PM,116.9,116.4,9.86,,,
1068,06/06/23 12:28:55 PM,117.0,116.4,9.87,,,
1069,06/06/23 12:29:00 PM,117.1,116.8,9.86,,,
1070,06/06/23 12:29:05 PM,117.2,116.8,9.87,,,
1071,06/06/23 12:29:10 PM,117.0,116.4,9.86,,,
1072,06/06/23 12:29:15 PM,117.0,116.4,9.87,,,
1073,06/06/23 12:29:20 PM,117.0,116.4,9.87,,,
1074,06/06/23 12:29:25 PM,117.1,116.8,9.87,,,
1075,06/06/23 12:29:30 PM,117.5,116.8,9.86,,,
1076,06/06/23 12:29:35 PM,117.5,116.8,9.87,,,
1077,06/06/23 12:29:40 PM,116.9,116.4,9.87,,,
1078,06/06/23 12:29:45 PM,117.1,116.4,9.87,,,
1079,06/06/23 12:29:50 PM,117.1,116.4,9.87,,,
1080,06/06/23 12:29:55 PM,117.0,116.4,9.89,,,
1081,06/06/23 12:30:00 PM,116.8,116.4,9.87,,,
1082,06/06/23 12:30:05 PM,117.0,116.4,9.87,,,
1083,06/06/23 12:30:10 PM,116.9,116.4,9.87,,,
1084,06/06/23 12:30:15 PM,117.1,116.8,9.87,,,
1085,06/06/23 12:30:20 PM,117.1,116.4,9.87,,,
1086,06/06/23 12:30:25 PM,117.2,116.8,9.87,,,
1087,06/06/23 12:30:30 PM,116.9,116.4,9.89,,,
1088,06/06/23 12:30:35 PM,116.9,116.4,9.87,,,
1089,06/06/23 12:30:40 PM,117.1,116.4,9.87,,,
1090,06/06/23 12:30:45 PM,116.9,116.4,9.89,,,
1091,06/06/23 12:30:50 PM,117.1,116.8,9.89,,,
1092,06/06/23 12:30:55 PM,117.2,116.8,9.89,,,
1093,06/06/23 12:31:00 PM,117.3,116.8,9.89,,,
1094,06/06/23 12:31:05 PM,116.9,116.0,9.89,,,
1095,06/06/23 12:31:10 PM,117.1,116.4,9.87,,,
1096,06/06/23 12:31:15 PM,117.3,116.8,9.89,,,
1097,06/06/23 12:31:20 PM,117.1,116.4,9.89,,,
1098,06/06/23 12:31:25 PM,116.9,116.4,9.89,,,
1099,06/06/23 12:31:30 PM,117.2,116.8,9.89,,,
1100,06/06/23 12:31:35 PM,117.2,116.8,9.89,,,
1101,06/06/23 12:31:40 PM,117.0,116.4,9.89,,,
1102,06/06/23 12:31:45 PM,117.0,116.4,9.89,,,
1103,06/06/23 12:31:50 PM,117.0,116.4,9.89,,,
1104,06/06/23 12:31:55 PM,117.2,116.8,9.89,,,
1105,06/06/23 12:32:00 PM,117.1,116.8,9.89,,,
1106,06/06/23 12:32:05 PM,117.2,116.8,9.89,,,
1107,06/06/23 12:32:10 PM,116.9,116.4,9.90,,,
1108,06/06/23 12:32:15 PM,117.1,116.8,9.89,,,
1109,06/06/23 12:32:20 PM,117.1,116.8,9.89,,,
1110,06/06/23 12:32:25 PM,117.0,116.8,9.89,,,
1111,06/06/23 12:32:30 PM,117.3,116.8,9.90,,,
1112,06/06/23 12:32:35 PM,117.4,116.8,9.90,,,
1113,06/06/23 12:32:40 PM,117.5,116.8,9.90,,,
1114,06/06/23 12:32:45 PM,117.3,116.8,9.90,,,
1115,06/06/23 12:32:50 PM,117.2,116.4,9.90,,,
1116,06/06/23 12:32:55 PM,117.1,116.8,9.90,,,
1117,06/06/23 12:33:00 PM,117.4,116.8,9.90,,,
1118,06/06/23 12:33:05 PM,117.5,116.8,9.90,,,
1119,06/06/23 12:33:10 PM,117.2,116.8,9.90,,,
1120,06/06/23 12:33:15 PM,117.2,116.8,9.90,,,
1121,06/06/23 12:33:20 PM,117.2,116.8,9.90,,,
1122,06/06/23 12:33:25 PM,116.9,116.0,9.90,,,
1123,06/06/23 12:33:30 PM,116.9,116.4,9.90,,,
1124,06/06/23 12:33:35 PM,117.0,116.4,9.90,,,
1125,06/06/23 12:33:40 PM,116.9,116.4,9.90,,,
1126,06/06/23 12:33:45 PM,117.5,116.8,9.91,,,
1127,06/06/23 12:33:50 PM,117.0,116.4,9.90,,,
1128,06/06/23 12:33:55 PM,117.0,116.4,9.90,,,
1129,06/06/23 12:34:00 PM,117.0,116.4,9.90,,,
1130,06/06/23 12:34:05 PM,117.2,116.8,9.90,,,
1131,06/06/23 12:34:10 PM,117.0,116.4,9.91,,,
1132,06/06/23 12:34:15 PM,117.2,116.8,9.91,,,
1133,06/06/23 12:34:20 PM,117.5,117.1,9.91,,,
1134,06/06/23 12:34:25 PM,117.1,116.4,9.91,,,
1135,06/06/23 12:34:30 PM,117.2,116.4,9.91,,,
1136,06/06/23 12:34:35 PM,117.4,116.8,9.91,,,
1137,06/06/23 12:34:40 PM,117.2,116.4,9.91,,,
1138,06/06/23 12:34:45 PM,117.3,116.8,9.91,,,
1139,06/06/23 12:34:50 PM,117.3,116.8,9.91,,,
1140,06/06/23 12:34:55 PM,117.4,116.8,9.91,,,
1141,06/06/23 12:35:00 PM,117.1,116.4,9.91,,,
1142,06/06/23 12:35:05 PM,117.0,116.4,9.91,,,
1143,06/06/23 12:35:10 PM,117.4,116.4,9.91,,,
1144,06/06/23 12:35:15 PM,117.2,116.4,9.91,,,
1145,06/06/23 12:35:20 PM,117.2,116.8,9.91,,,
1146,06/06/23 12:35:25 PM,117.2,116.8,9.91,,,
1147,06/06/23 12:35:30 PM,117.3,116.8,9.93,,,
1148,06/06/23 12:35:35 PM,117.4,116.8,9.93,,,
1149,06/06/23 12:35:40 PM,117.4,116.8,9.91,,,
1150,06/06/23 12:35:45 PM,117.4,116.8,9.91,,,
1151,06/06/23 12:35:50 PM,117.1,116.4,9.91,,,
1152,06/06/23 12:35:55 PM,117.1,116.8,9.91,,,
1153,06/06/23 12:36:00 PM,117.4,116.8,9.93,,,
1154,06/06/23 12:36:05 PM,117.5,117.1,9.91,,,
1155,06/06/23 12:36:10 PM,117.2,116.4,9.91,,,
1156,06/06/23 12:36:15 PM,117.2,116.8,9.93,,,
1157,06/06/23 12:36:20 PM,117.1,116.4,9.93,,,
1158,06/06/23 12:36:25 PM,117.2,116.8,9.93,,,
1159,06/06/23 12:36:30 PM,117.3,116.8,9.93,,,
1160,06/06/23 12:36:35 PM,117.3,116.8,9.93,,,
1161,06/06/23 12:36:40 PM,117.6,116.8,9.93,,,
1162,06/06/23 12:36:45 PM,117.1,116.4,9.93,,,
1163,06/06/23 12:36:50 PM,117.2,116.8,9.93,,,
1164,06/06/23 12:36:55 PM,117.2,116.8,9.93,,,
1165,06/06/23 12:37:00 PM,117.3,116.8,9.93,,,
1166,06/06/23 12:37:05 PM,117.4,116.8,9.93,,,
1167,06/06/23 12:37:10 PM,117.1,116.4,9.94,,,
1168,06/06/23 12:37:15 PM,117.3,116.8,9.94,,,
1169,06/06/23 12:37:20 PM,117.2,116.8,9.93,,,
1170,06/06/23 12:37:25 PM,117.1,116.8,9.93,,,
1171,06/06/23 12:37:30 PM,117.2,116.8,9.93,,,
1172,06/06/23 12:37:35 PM,117.3,116.8,9.94,,,
1173,06/06/23 12:37:40 PM,117.5,116.8,9.93,,,
1174,06/06/23 12:37:45 PM,117.1,116.4,9.93,,,
1175,06/06/23 12:37:50 PM,117.0,116.4,9.93,,,
1176,06/06/23 12:37:55 PM,117.2,116.8,9.94,,,
1177,06/06/23 12:38:00 PM,117.6,117.1,9.93,,,
1178,06/06/23 12:38:05 PM,117.3,116.4,9.94,,,
1179,06/06/23 12:38:10 PM,117.4,117.1,9.94,,,
1180,06/06/23 12:38:15 PM,117.5,116.8,9.94,,,
1181,06/06/23 12:38:20 PM,117.2,116.8,9.94,,,
1182,06/06/23 12:38:25 PM,117.2,116.8,9.94,,,
1183,06/06/23 12:38:30 PM,117.2,116.8,9.94,,,
1184,06/06/23 12:38:35 PM,117.1,116.4,9.94,,,
1185,06/06/23 12:38:40 PM,117.0,116.4,9.94,,,
1186,06/06/23 12:38:45 PM,117.3,116.8,9.95,,,
1187,06/06/23 12:38:50 PM,117.4,116.8,9.95,,,
1188,06/06/23 12:38:55 PM,117.2,116.4,9.94,,,
1189,06/06/23 12:39:00 PM,117.2,116.8,9.94,,,
1190,06/06/23 12:39:05 PM,117.5,116.8,9.95,,,
1191,06/06/23 12:39:10 PM,117.4,116.8,9.95,,,
1192,06/06/23 12:39:15 PM,117.2,116.4,9.94,,,
1193,06/06/23 12:39:20 PM,117.5,117.1,9.95,,,
1194,06/06/23 12:39:25 PM,117.6,117.1,9.95,,,
1195,06/06/23 12:39:30 PM,117.6,117.1,9.95,,,
1196,06/06/23 12:39:35 PM,117.6,117.1,9.95,,,
1197,06/06/23 12:39:40 PM,117.6,116.8,9.95,,,
1198,06/06/23 12:39:45 PM,117.6,117.1,9.95,,,
1199,06/06/23 12:39:50 PM,117.8,117.1,9.95,,,
1200,06/06/23 12:39:55 PM,117.5,117.1,9.95,,,
1201,06/06/23 12:40:00 PM,117.4,116.8,9.97,,,
1202,06/06/23 12:40:05 PM,117.4,116.8,9.95,,,
1203,06/06/23 12:40:10 PM,117.2,116.8,9.95,,,
1204,06/06/23 12:40:15 PM,117.2,116.8,9.97,,,
1205,06/06/23 12:40:20 PM,117.2,116.8,9.97,,,
1206,06/06/23 12:40:25 PM,117.3,116.8,9.97,,,
1207,06/06/23 12:40:30 PM,117.1,116.8,9.97,,,
1208,06/06/23 12:40:35 PM,117.0,116.4,9.97,,,
1209,06/06/23 12:40:40 PM,117.1,116.8,9.97,,,
1210,06/06/23 12:40:45 PM,117.4,116.8,9.95,,,
1211,06/06/23 12:40:50 PM,117.2,116.8,9.97,,,
1212,06/06/23 12:40:55 PM,117.4,116.8,9.97,,,
1213,06/06/23 12:41:00 PM,117.6,117.1,9.97,,,
1214,06/06/23 12:41:05 PM,117.5,116.8,9.98,,,
1215,06/06/23 12:41:10 PM,117.6,116.8,9.97,,,
1216,06/06/23 12:41:15 PM,117.8,117.5,9.98,,,
1217,06/06/23 12:41:20 PM,117.6,117.1,9.98,,,
1218,06/06/23 12:41:25 PM,117.5,116.8,9.97,,,
1219,06/06/23 12:41:30 PM,117.9,117.1,9.97,,,
1220,06/06/23 12:41:35 PM,117.2,116.8,9.98,,,
1221,06/06/23 12:41:40 PM,117.4,116.8,9.98,,,
1222,06/06/23 12:41:45 PM,117.1,116.4,9.97,,,
1223,06/06/23 12:41:50 PM,117.4,116.8,9.98,,,
1224,06/06/23 12:41:55 PM,117.2,116.8,9.97,,,
1225,06/06/23 12:42:00 PM,117.1,116.8,9.98,,,
1226,06/06/23 12:42:05 PM,117.4,116.8,9.98,,,
1227,06/06/23 12:42:10 PM,117.2,116.8,9.98,,,
1228,06/06/23 12:42:15 PM,117.7,117.1,9.97,,,
1229,06/06/23 12:42:20 PM,117.6,117.5,9.97,,,
1230,06/06/23 12:42:25 PM,117.2,116.8,9.97,,,
1231,06/06/23 12:42:30 PM,117.1,116.4,9.98,,,
1232,06/06/23 12:42:35 PM,117.4,117.1,9.98,,,
1233,06/06/23 12:42:40 PM,117.1,116.4,9.98,,,
1234,06/06/23 12:42:45 PM,117.2,116.4,9.98,,,
1235,06/06/23 12:42:50 PM,117.1,116.4,9.98,,,
1236,06/06/23 12:42:55 PM,117.4,116.8,9.98,,,
1237,06/06/23 12:43:00 PM,117.7,117.1,9.98,,,
1238,06/06/23 12:43:05 PM,117.2,116.8,9.98,,,
1239,06/06/23 12:43:10 PM,117.4,116.8,9.97,,,
1240,06/06/23 12:43:15 PM,117.3,116.8,9.99,,,
1241,06/06/23 12:43:20 PM,117.1,116.8,9.98,,,
1242,06/06/23 12:43:25 PM,117.1,116.8,9.98,,,
1243,06/06/23 12:43:30 PM,117.4,116.8,9.98,,,
1244,06/06/23 12:43:35 PM,117.4,117.1,9.99,,,
1245,06/06/23 12:43:40 PM,117.3,116.8,9.98,,,
1246,06/06/23 12:43:45 PM,117.1,116.8,9.98,,,
1247,06/06/23 12:43:50 PM,117.2,116.8,9.99,,,
1248,06/06/23 12:43:55 PM,117.4,116.8,9.99,,,
1249,06/06/23 12:44:00 PM,117.5,116.8,9.99,,,
1250,06/06/23 12:44:05 PM,117.4,116.8,9.99,,,
1251,06/06/23 12:44:10 PM,117.4,116.8,9.99,,,
1252,06/06/23 12:44:15 PM,117.3,116.8,9.99,,,
1253,06/06/23 12:44:20 PM,117.3,116.8,9.99,,,
1254,06/06/23 12:44:25 PM,117.3,116.8,9.99,,,
1255,06/06/23 12:44:30 PM,117.2,116.8,9.99,,,
1256,06/06/23 12:44:35 PM,117.4,116.8,9.99,,,
1257,06/06/23 12:44:40 PM,117.5,117.1,9.99,,,
1258,06/06/23 12:44:45 PM,117.4,116.8,9.99,,,
1259,06/06/23 12:44:50 PM,117.6,117.1,9.99,,,
1260,06/06/23 12:44:55 PM,117.7,117.1,9.99,,,
1261,06/06/23 12:45:00 PM,117.5,116.8,9.99,,,
1262,06/06/23 12:45:05 PM,117.2,116.8,9.99,,,
1263,06/06/23 12:45:10 PM,117.6,117.1,9.99,,,
1264,06/06/23 12:45:15 PM,117.4,116.8,9.99,,,
1265,06/06/23 12:45:20 PM,117.4,116.7,10.01,,,
1266,06/06/23 12:45:25 PM,117.4,116.7,10.01,,,
1267,06/06/23 12:45:30 PM,117.4,116.7,10.01,,,
1268,06/06/23 12:45:35 PM,117.4,116.8,9.99,,,
1269,06/06/23 12:45:40 PM,117.5,117.1,10.01,,,
1270,06/06/23 12:45:45 PM,117.6,117.1,10.01,,,
1271,06/06/23 12:45:50 PM,117.3,116.7,10.01,,,
1272,06/06/23 12:45:55 PM,117.1,116.4,10.01,,,
1273,06/06/23 12:46:00 PM,117.5,116.7,10.01,,,
1274,06/06/23 12:46:05 PM,117.6,116.7,10.01,,,
1275,06/06/23 12:46:10 PM,117.8,117.1,10.01,,,
1276,06/06/23 12:46:15 PM,117.7,117.5,10.01,,,
1277,06/06/23 12:46:20 PM,117.2,116.7,10.01,,,
