"Plot Title: NHC-DO"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 10402891, SEN S/N: 10402891)","Temp, °C (LGR S/N: 10402891, SEN S/N: 10402891)","Coupler Attached (LGR S/N: 10402891)","Host Connected (LGR S/N: 10402891)","Stopped (LGR S/N: 10402891)","End Of File (LGR S/N: 10402891)"
947,06/10/23 07:15:00 AM,6.52,18.50,,,,
948,06/10/23 07:30:00 AM,6.48,18.50,,,,
949,06/10/23 07:45:00 AM,6.46,18.50,,,,
950,06/10/23 08:00:00 AM,6.55,18.52,,,,
951,06/10/23 08:15:00 AM,6.43,18.52,,,,
952,06/10/23 08:30:00 AM,6.42,18.54,,,,
953,06/10/23 08:45:00 AM,6.38,18.56,,,,
954,06/10/23 09:00:00 AM,6.40,18.56,,,,
955,06/10/23 09:15:00 AM,6.35,18.58,,,,
956,06/10/23 09:30:00 AM,6.63,18.60,,,,
957,06/10/23 09:45:00 AM,7.09,18.62,,,,
958,06/10/23 10:00:00 AM,7.20,18.60,,,,
959,06/10/23 10:15:00 AM,7.26,18.60,,,,
960,06/10/23 10:30:00 AM,7.36,18.58,,,,
961,06/10/23 10:45:00 AM,7.41,18.56,,,,
962,06/10/23 11:00:00 AM,7.44,18.54,,,,
963,06/10/23 11:15:00 AM,7.48,18.52,,,,
964,06/10/23 11:30:00 AM,7.48,18.54,,,,
965,06/10/23 11:45:00 AM,7.58,18.54,,,,
966,06/10/23 12:00:00 PM,7.64,18.56,,,,
967,06/10/23 12:15:00 PM,7.69,18.56,,,,
968,06/10/23 12:30:00 PM,7.71,18.56,,,,
969,06/10/23 12:45:00 PM,7.70,18.58,,,,
970,06/10/23 01:00:00 PM,7.71,18.60,,,,
971,06/10/23 01:15:00 PM,7.59,18.60,,,,
972,06/10/23 01:30:00 PM,7.59,18.62,,,,
973,06/10/23 01:45:00 PM,7.57,18.62,,,,
974,06/10/23 02:00:00 PM,7.55,18.64,,,,
975,06/10/23 02:15:00 PM,7.57,18.64,,,,
976,06/10/23 02:30:00 PM,7.52,18.64,,,,
977,06/10/23 02:45:00 PM,7.45,18.64,,,,
978,06/10/23 03:00:00 PM,7.41,18.64,,,,
979,06/10/23 03:15:00 PM,7.46,18.66,,,,
980,06/10/23 03:30:00 PM,7.54,18.64,,,,
981,06/10/23 03:45:00 PM,7.55,18.66,,,,
982,06/10/23 04:00:00 PM,7.43,18.66,,,,
983,06/10/23 04:15:00 PM,7.37,18.66,,,,
984,06/10/23 04:30:00 PM,7.48,18.66,,,,
985,06/10/23 04:45:00 PM,7.41,18.66,,,,
986,06/10/23 05:00:00 PM,7.45,18.66,,,,
987,06/10/23 05:15:00 PM,7.45,18.66,,,,
988,06/10/23 05:30:00 PM,7.44,18.68,,,,
989,06/10/23 05:45:00 PM,7.40,18.68,,,,
990,06/10/23 06:00:00 PM,7.38,18.68,,,,
991,06/10/23 06:15:00 PM,7.43,18.68,,,,
992,06/10/23 06:30:00 PM,7.39,18.68,,,,
993,06/10/23 06:45:00 PM,7.37,18.68,,,,
994,06/10/23 07:00:00 PM,7.33,18.68,,,,
995,06/10/23 07:15:00 PM,7.25,18.68,,,,
996,06/10/23 07:30:00 PM,7.23,18.68,,,,
997,06/10/23 07:45:00 PM,7.26,18.68,,,,
998,06/10/23 08:00:00 PM,7.26,18.70,,,,
999,06/10/23 08:15:00 PM,7.23,18.68,,,,
1000,06/10/23 08:30:00 PM,7.20,18.68,,,,
1001,06/10/23 08:45:00 PM,7.20,18.70,,,,
1002,06/10/23 09:00:00 PM,7.15,18.70,,,,
1003,06/10/23 09:15:00 PM,7.15,18.70,,,,
1004,06/10/23 09:30:00 PM,7.03,18.70,,,,
1005,06/10/23 09:45:00 PM,6.97,18.70,,,,
1006,06/10/23 10:00:00 PM,6.98,18.70,,,,
1007,06/10/23 10:15:00 PM,6.97,18.70,,,,
1008,06/10/23 10:30:00 PM,6.86,18.70,,,,
1009,06/10/23 10:45:00 PM,6.81,18.68,,,,
1010,06/10/23 11:00:00 PM,6.78,18.68,,,,
1011,06/10/23 11:15:00 PM,6.74,18.68,,,,
1012,06/10/23 11:30:00 PM,6.72,18.68,,,,
1013,06/10/23 11:45:00 PM,6.72,18.68,,,,
1014,06/11/23 12:00:00 AM,6.67,18.70,,,,
1015,06/11/23 12:15:00 AM,6.73,18.68,,,,
1016,06/11/23 12:30:00 AM,6.71,18.68,,,,
1017,06/11/23 12:45:00 AM,6.70,18.70,,,,
1018,06/11/23 01:00:00 AM,6.68,18.70,,,,
1019,06/11/23 01:15:00 AM,6.63,18.70,,,,
1020,06/11/23 01:30:00 AM,6.63,18.68,,,,
1021,06/11/23 01:45:00 AM,6.57,18.70,,,,
1022,06/11/23 02:00:00 AM,6.56,18.68,,,,
1023,06/11/23 02:15:00 AM,6.48,18.68,,,,
1024,06/11/23 02:30:00 AM,6.45,18.70,,,,
1025,06/11/23 02:45:00 AM,6.43,18.68,,,,
1026,06/11/23 03:00:00 AM,6.45,18.70,,,,
1027,06/11/23 03:15:00 AM,6.41,18.68,,,,
1028,06/11/23 03:30:00 AM,6.32,18.68,,,,
1029,06/11/23 03:45:00 AM,6.24,18.68,,,,
1030,06/11/23 04:00:00 AM,6.15,18.70,,,,
1031,06/11/23 04:15:00 AM,6.21,18.68,,,,
1032,06/11/23 04:30:00 AM,6.17,18.70,,,,
1033,06/11/23 04:45:00 AM,6.10,18.70,,,,
1034,06/11/23 05:00:00 AM,6.08,18.68,,,,
1035,06/11/23 05:15:00 AM,6.02,18.70,,,,
1036,06/11/23 05:30:00 AM,6.00,18.70,,,,
1037,06/11/23 05:45:00 AM,6.00,18.70,,,,
1038,06/11/23 06:00:00 AM,6.06,18.70,,,,
1039,06/11/23 06:15:00 AM,6.03,18.70,,,,
1040,06/11/23 06:30:00 AM,5.91,18.70,,,,
1041,06/11/23 06:45:00 AM,5.92,18.70,,,,
1042,06/11/23 07:00:00 AM,5.99,18.72,,,,
1043,06/11/23 07:15:00 AM,5.99,18.70,,,,
1044,06/11/23 07:30:00 AM,5.88,18.72,,,,
1045,06/11/23 07:45:00 AM,5.82,18.72,,,,
1046,06/11/23 08:00:00 AM,5.74,18.72,,,,
1047,06/11/23 08:15:00 AM,5.72,18.72,,,,
1048,06/11/23 08:30:00 AM,5.79,18.74,,,,
1049,06/11/23 08:45:00 AM,5.79,18.74,,,,
1050,06/11/23 09:00:00 AM,5.74,18.74,,,,
1051,06/11/23 09:15:00 AM,5.74,18.76,,,,
1052,06/11/23 09:30:00 AM,5.72,18.74,,,,
1053,06/11/23 09:45:00 AM,5.61,18.76,,,,
1054,06/11/23 10:00:00 AM,5.59,18.76,,,,
1055,06/11/23 10:15:00 AM,5.69,18.78,,,,
1056,06/11/23 10:30:00 AM,5.64,18.76,,,,
1057,06/11/23 10:45:00 AM,5.68,18.78,,,,
1058,06/11/23 11:00:00 AM,5.66,18.80,,,,
1059,06/11/23 11:15:00 AM,5.77,18.82,,,,
1060,06/11/23 11:30:00 AM,5.74,18.82,,,,
1061,06/11/23 11:45:00 AM,5.74,18.84,,,,
1062,06/11/23 12:00:00 PM,5.75,18.86,,,,
1063,06/11/23 12:15:00 PM,5.79,18.88,,,,
1064,06/11/23 12:30:00 PM,5.79,18.90,,,,
1065,06/11/23 12:45:00 PM,5.92,18.92,,,,
1066,06/11/23 01:00:00 PM,5.92,18.94,,,,
1067,06/11/23 01:15:00 PM,5.96,18.94,,,,
1068,06/11/23 01:30:00 PM,5.94,18.96,,,,
1069,06/11/23 01:45:00 PM,5.98,18.96,,,,
1070,06/11/23 02:00:00 PM,6.03,18.96,,,,
1071,06/11/23 02:15:00 PM,6.01,18.98,,,,
1072,06/11/23 02:30:00 PM,6.02,18.98,,,,
1073,06/11/23 02:45:00 PM,6.03,18.98,,,,
1074,06/11/23 03:00:00 PM,6.03,19.00,,,,
1075,06/11/23 03:15:00 PM,6.11,19.00,,,,
1076,06/11/23 03:30:00 PM,6.07,19.00,,,,
1077,06/11/23 03:45:00 PM,6.07,19.02,,,,
1078,06/11/23 04:00:00 PM,6.25,19.00,,,,
1079,06/11/23 04:15:00 PM,6.18,19.02,,,,
1080,06/11/23 04:30:00 PM,6.11,19.04,,,,
1081,06/11/23 04:45:00 PM,6.06,19.06,,,,
1082,06/11/23 05:00:00 PM,6.11,19.04,,,,
1083,06/11/23 05:15:00 PM,6.04,19.06,,,,
1084,06/11/23 05:30:00 PM,5.96,19.06,,,,
1085,06/11/23 05:45:00 PM,5.91,19.06,,,,
1086,06/11/23 06:00:00 PM,5.87,19.06,,,,
1087,06/11/23 06:15:00 PM,5.79,19.06,,,,
1088,06/11/23 06:30:00 PM,5.71,19.06,,,,
1089,06/11/23 06:45:00 PM,5.65,19.08,,,,
1090,06/11/23 07:00:00 PM,5.82,19.06,,,,
1091,06/11/23 07:15:00 PM,5.76,19.06,,,,
1092,06/11/23 07:30:00 PM,5.85,19.06,,,,
1093,06/11/23 07:45:00 PM,5.88,19.06,,,,
1094,06/11/23 08:00:00 PM,5.89,19.08,,,,
1095,06/11/23 08:15:00 PM,5.86,19.08,,,,
1096,06/11/23 08:30:00 PM,5.83,19.08,,,,
1097,06/11/23 08:45:00 PM,5.96,19.06,,,,
1098,06/11/23 09:00:00 PM,5.93,19.08,,,,
1099,06/11/23 09:15:00 PM,5.90,19.08,,,,
1100,06/11/23 09:30:00 PM,5.94,19.06,,,,
1101,06/11/23 09:45:00 PM,5.82,19.06,,,,
1102,06/11/23 10:00:00 PM,5.83,19.08,,,,
1103,06/11/23 10:15:00 PM,5.75,19.06,,,,
1104,06/11/23 10:30:00 PM,5.78,19.06,,,,
1105,06/11/23 10:45:00 PM,5.75,19.04,,,,
1106,06/11/23 11:00:00 PM,5.80,19.08,,,,
1107,06/11/23 11:15:00 PM,5.80,19.04,,,,
1108,06/11/23 11:30:00 PM,5.75,19.04,,,,
1109,06/11/23 11:45:00 PM,5.73,19.06,,,,
1110,06/12/23 12:00:00 AM,5.69,19.04,,,,
1111,06/12/23 12:15:00 AM,5.61,19.04,,,,
1112,06/12/23 12:30:00 AM,5.54,19.04,,,,
1113,06/12/23 12:45:00 AM,5.51,19.04,,,,
1114,06/12/23 01:00:00 AM,5.49,19.04,,,,
1115,06/12/23 01:15:00 AM,5.42,19.04,,,,
1116,06/12/23 01:30:00 AM,5.34,19.04,,,,
1117,06/12/23 01:45:00 AM,5.31,19.04,,,,
1118,06/12/23 02:00:00 AM,5.27,19.04,,,,
1119,06/12/23 02:15:00 AM,5.23,19.04,,,,
1120,06/12/23 02:30:00 AM,5.20,19.04,,,,
1121,06/12/23 02:45:00 AM,5.15,19.04,,,,
1122,06/12/23 03:00:00 AM,5.15,19.04,,,,
1123,06/12/23 03:15:00 AM,5.16,19.04,,,,
1124,06/12/23 03:30:00 AM,5.10,19.04,,,,
1125,06/12/23 03:45:00 AM,5.02,19.04,,,,
1126,06/12/23 04:00:00 AM,4.99,19.02,,,,
1127,06/12/23 04:15:00 AM,4.99,19.04,,,,
1128,06/12/23 04:30:00 AM,4.89,19.04,,,,
1129,06/12/23 04:45:00 AM,4.92,19.02,,,,
1130,06/12/23 05:00:00 AM,5.04,19.04,,,,
1131,06/12/23 05:15:00 AM,4.89,19.04,,,,
1132,06/12/23 05:30:00 AM,4.93,19.04,,,,
1133,06/12/23 05:45:00 AM,4.88,19.04,,,,
1134,06/12/23 06:00:00 AM,4.82,19.04,,,,
1135,06/12/23 06:15:00 AM,4.82,19.04,,,,
1136,06/12/23 06:30:00 AM,4.89,19.04,,,,
1137,06/12/23 06:45:00 AM,4.89,19.04,,,,
1138,06/12/23 07:00:00 AM,4.81,19.04,,,,
1139,06/12/23 07:15:00 AM,4.88,19.04,,,,
1140,06/12/23 07:30:00 AM,4.79,19.04,,,,
1141,06/12/23 07:45:00 AM,4.77,19.06,,,,
1142,06/12/23 08:00:00 AM,4.78,19.04,,,,
1143,06/12/23 08:15:00 AM,4.73,19.04,,,,
1144,06/12/23 08:30:00 AM,4.64,19.06,,,,
1145,06/12/23 08:45:00 AM,4.61,19.06,,,,
1146,06/12/23 09:00:00 AM,4.70,19.06,,,,
1147,06/12/23 09:15:00 AM,4.68,19.06,,,,
1148,06/12/23 09:30:00 AM,4.68,19.08,,,,
1149,06/12/23 09:45:00 AM,4.63,19.08,,,,
1150,06/12/23 10:00:00 AM,4.53,19.08,,,,
1151,06/12/23 10:15:00 AM,4.54,19.08,,,,
1152,06/12/23 10:30:00 AM,4.49,19.08,,,,
1153,06/12/23 10:45:00 AM,4.51,19.08,,,,
1154,06/12/23 11:00:00 AM,4.40,19.08,,,,
1155,06/12/23 11:15:00 AM,4.54,19.10,,,,
1156,06/12/23 11:30:00 AM,4.51,19.08,,,,
1157,06/12/23 11:45:00 AM,4.39,19.10,,,,
1158,06/12/23 12:00:00 PM,4.38,19.12,,,,
1159,06/12/23 12:15:00 PM,4.43,19.16,,,,
1160,06/12/23 12:30:00 PM,4.38,19.14,,,,
1161,06/12/23 12:45:00 PM,4.40,19.16,,,,
1162,06/12/23 01:00:00 PM,4.49,19.18,,,,
1163,06/12/23 01:15:00 PM,4.61,19.18,,,,
1164,06/12/23 01:30:00 PM,4.57,19.18,,,,
1165,06/12/23 01:45:00 PM,4.62,19.18,,,,
1166,06/12/23 02:00:00 PM,4.54,19.20,,,,
1167,06/12/23 02:15:00 PM,4.48,19.18,,,,
1168,06/12/23 02:30:00 PM,4.44,19.22,,,,
1169,06/12/23 02:45:00 PM,4.35,19.24,,,,
1170,06/12/23 03:00:00 PM,4.54,19.22,,,,
1171,06/12/23 03:15:00 PM,4.66,19.24,,,,
1172,06/12/23 03:30:00 PM,4.64,19.22,,,,
1173,06/12/23 03:45:00 PM,4.63,19.24,,,,
1174,06/12/23 04:00:00 PM,4.65,19.26,,,,
1175,06/12/23 04:15:00 PM,4.59,19.24,,,,
1176,06/12/23 04:30:00 PM,4.67,19.26,,,,
1177,06/12/23 04:45:00 PM,4.73,19.24,,,,
1178,06/12/23 05:00:00 PM,4.80,19.26,,,,
1179,06/12/23 05:15:00 PM,4.71,19.26,,,,
1180,06/12/23 05:30:00 PM,4.65,19.26,,,,
1181,06/12/23 05:45:00 PM,4.68,19.26,,,,
1182,06/12/23 06:00:00 PM,4.62,19.26,,,,
1183,06/12/23 06:15:00 PM,4.59,19.26,,,,
1184,06/12/23 06:30:00 PM,4.60,19.24,,,,
1185,06/12/23 06:45:00 PM,4.61,19.28,,,,
1186,06/12/23 07:00:00 PM,4.60,19.26,,,,
1187,06/12/23 07:15:00 PM,4.65,19.30,,,,
1188,06/12/23 07:30:00 PM,4.60,19.36,,,,
1189,06/12/23 07:45:00 PM,4.52,19.32,,,,
1190,06/12/23 08:00:00 PM,4.44,19.32,,,,
1191,06/12/23 08:15:00 PM,4.40,19.34,,,,
1192,06/12/23 08:30:00 PM,4.49,19.32,,,,
1193,06/12/23 08:45:00 PM,4.37,19.38,,,,
1194,06/12/23 09:00:00 PM,4.40,19.36,,,,
1195,06/12/23 09:15:00 PM,4.50,19.36,,,,
1196,06/12/23 09:30:00 PM,4.33,19.36,,,,
1197,06/12/23 09:45:00 PM,4.24,19.36,,,,
1198,06/12/23 10:00:00 PM,4.18,19.36,,,,
1199,06/12/23 10:15:00 PM,4.18,19.36,,,,
1200,06/12/23 10:30:00 PM,4.09,19.36,,,,
1201,06/12/23 10:45:00 PM,4.15,19.36,,,,
1202,06/12/23 11:00:00 PM,4.26,19.36,,,,
1203,06/12/23 11:15:00 PM,4.17,19.36,,,,
1204,06/12/23 11:30:00 PM,4.14,19.36,,,,
1205,06/12/23 11:45:00 PM,4.06,19.36,,,,
1206,06/13/23 12:00:00 AM,4.03,19.36,,,,
1207,06/13/23 12:15:00 AM,4.04,19.36,,,,
1208,06/13/23 12:30:00 AM,3.98,19.36,,,,
1209,06/13/23 12:45:00 AM,4.00,19.36,,,,
1210,06/13/23 01:00:00 AM,4.03,19.38,,,,
1211,06/13/23 01:15:00 AM,3.96,19.38,,,,
1212,06/13/23 01:30:00 AM,3.96,19.38,,,,
1213,06/13/23 01:45:00 AM,3.96,19.38,,,,
1214,06/13/23 02:00:00 AM,4.03,19.38,,,,
1215,06/13/23 02:15:00 AM,4.00,19.40,,,,
1216,06/13/23 02:30:00 AM,4.01,19.40,,,,
1217,06/13/23 02:45:00 AM,4.00,19.40,,,,
1218,06/13/23 03:00:00 AM,3.94,19.40,,,,
1219,06/13/23 03:15:00 AM,3.86,19.42,,,,
1220,06/13/23 03:30:00 AM,3.77,19.42,,,,
1221,06/13/23 03:45:00 AM,3.88,19.42,,,,
1222,06/13/23 04:00:00 AM,3.83,19.42,,,,
1223,06/13/23 04:15:00 AM,3.72,19.44,,,,
1224,06/13/23 04:30:00 AM,3.60,19.44,,,,
1225,06/13/23 04:45:00 AM,3.56,19.44,,,,
1226,06/13/23 05:00:00 AM,3.65,19.44,,,,
1227,06/13/23 05:15:00 AM,3.53,19.44,,,,
1228,06/13/23 05:30:00 AM,3.61,19.48,,,,
1229,06/13/23 05:45:00 AM,3.55,19.48,,,,
1230,06/13/23 06:00:00 AM,3.52,19.50,,,,
1231,06/13/23 06:15:00 AM,3.45,19.52,,,,
1232,06/13/23 06:30:00 AM,3.58,19.52,,,,
1233,06/13/23 06:45:00 AM,3.45,19.54,,,,
1234,06/13/23 07:00:00 AM,3.35,19.56,,,,
1235,06/13/23 07:15:00 AM,3.31,19.56,,,,
1236,06/13/23 07:30:00 AM,3.27,19.56,,,,
1237,06/13/23 07:45:00 AM,3.47,19.56,,,,
1238,06/13/23 08:00:00 AM,3.36,19.56,,,,
1239,06/13/23 08:15:00 AM,3.26,19.58,,,,
1240,06/13/23 08:30:00 AM,3.25,19.58,,,,
1241,06/13/23 08:45:00 AM,3.23,19.58,,,,
1242,06/13/23 09:00:00 AM,3.23,19.62,,,,
1243,06/13/23 09:15:00 AM,3.40,19.62,,,,
1244,06/13/23 09:30:00 AM,3.40,19.62,,,,
1245,06/13/23 09:45:00 AM,3.39,19.64,,,,
1246,06/13/23 10:00:00 AM,3.34,19.66,,,,
1247,06/13/23 10:15:00 AM,3.34,19.66,,,,
1248,06/13/23 10:30:00 AM,3.35,19.68,,,,
1249,06/13/23 10:45:00 AM,3.37,19.70,,,,
1250,06/13/23 11:00:00 AM,3.33,19.70,,,,
1251,06/13/23 11:15:00 AM,3.36,19.70,,,,
1252,06/13/23 11:30:00 AM,3.38,19.72,,,,
1253,06/13/23 11:45:00 AM,3.37,19.74,,,,
1254,06/13/23 12:00:00 PM,3.39,19.76,,,,
1255,06/13/23 12:15:00 PM,3.41,19.80,,,,
1256,06/13/23 12:30:00 PM,3.33,19.80,,,,
1257,06/13/23 12:45:00 PM,3.66,19.84,,,,
1258,06/13/23 01:00:00 PM,3.81,19.86,,,,
1259,06/13/23 01:15:00 PM,3.95,19.88,,,,
1260,06/13/23 01:30:00 PM,3.84,19.90,,,,
1261,06/13/23 01:45:00 PM,4.11,19.88,,,,
1262,06/13/23 02:00:00 PM,4.10,19.92,,,,
1263,06/13/23 02:15:00 PM,4.14,19.90,,,,
1264,06/13/23 02:30:00 PM,4.02,19.94,,,,
1265,06/13/23 02:45:00 PM,4.03,19.92,,,,
1266,06/13/23 03:00:00 PM,4.02,19.94,,,,
1267,06/13/23 03:15:00 PM,4.16,19.90,,,,
1268,06/13/23 03:30:00 PM,4.10,19.94,,,,
1269,06/13/23 03:45:00 PM,4.16,19.96,,,,
1270,06/13/23 04:00:00 PM,4.25,19.94,,,,
1271,06/13/23 04:15:00 PM,4.33,19.96,,,,
1272,06/13/23 04:30:00 PM,4.42,19.96,,,,
1273,06/13/23 04:45:00 PM,4.31,19.94,,,,
1274,06/13/23 05:00:00 PM,4.33,19.98,,,,
1275,06/13/23 05:15:00 PM,4.25,19.94,,,,
1276,06/13/23 05:30:00 PM,4.25,19.98,,,,
1277,06/13/23 05:45:00 PM,4.20,20.00,,,,
1278,06/13/23 06:00:00 PM,4.23,19.98,,,,
1279,06/13/23 06:15:00 PM,4.24,19.96,,,,
1280,06/13/23 06:30:00 PM,4.29,20.02,,,,
1281,06/13/23 06:45:00 PM,4.25,20.02,,,,
1282,06/13/23 07:00:00 PM,4.40,20.00,,,,
1283,06/13/23 07:15:00 PM,4.34,20.02,,,,
1284,06/13/23 07:30:00 PM,4.26,20.02,,,,
1285,06/13/23 07:45:00 PM,4.23,20.02,,,,
1286,06/13/23 08:00:00 PM,4.37,20.00,,,,
1287,06/13/23 08:15:00 PM,4.30,20.00,,,,
1288,06/13/23 08:30:00 PM,4.14,20.02,,,,
1289,06/13/23 08:45:00 PM,4.38,20.04,,,,
1290,06/13/23 09:00:00 PM,4.21,20.02,,,,
1291,06/13/23 09:15:00 PM,4.11,20.02,,,,
1292,06/13/23 09:30:00 PM,4.08,20.00,,,,
1293,06/13/23 09:45:00 PM,4.29,20.00,,,,
1294,06/13/23 10:00:00 PM,4.17,20.00,,,,
1295,06/13/23 10:15:00 PM,4.08,19.98,,,,
1296,06/13/23 10:30:00 PM,4.05,20.00,,,,
1297,06/13/23 10:45:00 PM,4.06,20.00,,,,
1298,06/13/23 11:00:00 PM,4.00,19.98,,,,
1299,06/13/23 11:15:00 PM,3.96,19.98,,,,
1300,06/13/23 11:30:00 PM,3.96,19.98,,,,
1301,06/13/23 11:45:00 PM,4.07,19.98,,,,
1302,06/14/23 12:00:00 AM,4.02,19.98,,,,
1303,06/14/23 12:15:00 AM,4.17,19.98,,,,
1304,06/14/23 12:30:00 AM,4.03,19.98,,,,
1305,06/14/23 12:45:00 AM,4.01,19.98,,,,
1306,06/14/23 01:00:00 AM,3.93,19.96,,,,
1307,06/14/23 01:15:00 AM,3.86,19.96,,,,
1308,06/14/23 01:30:00 AM,3.79,19.96,,,,
1309,06/14/23 01:45:00 AM,3.83,19.96,,,,
1310,06/14/23 02:00:00 AM,3.81,19.96,,,,
1311,06/14/23 02:15:00 AM,4.03,19.94,,,,
1312,06/14/23 02:30:00 AM,3.91,19.94,,,,
1313,06/14/23 02:45:00 AM,3.82,19.96,,,,
1314,06/14/23 03:00:00 AM,3.83,19.96,,,,
1315,06/14/23 03:15:00 AM,3.74,19.96,,,,
1316,06/14/23 03:30:00 AM,3.73,19.94,,,,
1317,06/14/23 03:45:00 AM,3.65,19.94,,,,
1318,06/14/23 04:00:00 AM,3.70,19.94,,,,
1319,06/14/23 04:15:00 AM,3.78,19.94,,,,
1320,06/14/23 04:30:00 AM,3.66,19.94,,,,
1321,06/14/23 04:45:00 AM,3.67,19.94,,,,
1322,06/14/23 05:00:00 AM,3.61,19.96,,,,
1323,06/14/23 05:15:00 AM,3.55,19.94,,,,
1324,06/14/23 05:30:00 AM,3.65,19.94,,,,
1325,06/14/23 05:45:00 AM,3.60,19.96,,,,
1326,06/14/23 06:00:00 AM,3.53,19.96,,,,
1327,06/14/23 06:15:00 AM,3.49,19.94,,,,
1328,06/14/23 06:30:00 AM,3.49,19.96,,,,
1329,06/14/23 06:45:00 AM,3.52,19.96,,,,
1330,06/14/23 07:00:00 AM,3.37,19.98,,,,
1331,06/14/23 07:15:00 AM,3.41,19.96,,,,
1332,06/14/23 07:30:00 AM,3.44,20.00,,,,
1333,06/14/23 07:45:00 AM,3.53,20.00,,,,
1334,06/14/23 08:00:00 AM,3.53,20.00,,,,
1335,06/14/23 08:15:00 AM,3.44,20.00,,,,
1336,06/14/23 08:30:00 AM,3.47,20.04,,,,
1337,06/14/23 08:45:00 AM,3.55,20.02,,,,
1338,06/14/23 09:00:00 AM,3.65,20.02,,,,
1339,06/14/23 09:15:00 AM,3.60,20.04,,,,
1340,06/14/23 09:30:00 AM,3.66,20.06,,,,
1341,06/14/23 09:45:00 AM,3.73,20.06,,,,
1342,06/14/23 10:00:00 AM,3.90,20.06,,,,
1343,06/14/23 10:15:00 AM,3.95,20.08,,,,
1344,06/14/23 10:30:00 AM,4.01,20.10,,,,
1345,06/14/23 10:45:00 AM,4.24,20.08,,,,
1346,06/14/23 11:00:00 AM,4.15,20.08,,,,
1347,06/14/23 11:15:00 AM,4.51,20.08,,,,
1348,06/14/23 11:30:00 AM,4.89,20.08,,,,
1349,06/14/23 11:45:00 AM,4.66,20.08,,,,
1350,06/14/23 12:00:00 PM,4.95,20.12,,,,
1351,06/14/23 12:15:00 PM,5.15,20.14,,,,
1352,06/14/23 12:30:00 PM,5.69,20.14,,,,
1353,06/14/23 12:45:00 PM,5.77,20.16,,,,
1354,06/14/23 01:00:00 PM,6.16,20.22,,,,
1355,06/14/23 01:15:00 PM,5.68,20.14,,,,
1356,06/14/23 01:30:00 PM,5.82,20.16,,,,
1357,06/14/23 01:45:00 PM,6.06,20.22,,,,
1358,06/14/23 02:00:00 PM,5.84,20.22,,,,
1359,06/14/23 02:15:00 PM,5.94,20.20,,,,
1360,06/14/23 02:30:00 PM,5.91,20.18,,,,
1361,06/14/23 02:45:00 PM,5.82,20.22,,,,
1362,06/14/23 03:00:00 PM,5.76,20.22,,,,
1363,06/14/23 03:15:00 PM,5.77,20.20,,,,
1364,06/14/23 03:30:00 PM,5.77,20.18,,,,
1365,06/14/23 03:45:00 PM,5.84,20.20,,,,
1366,06/14/23 04:00:00 PM,5.89,20.20,,,,
1367,06/14/23 04:15:00 PM,5.97,20.26,,,,
1368,06/14/23 04:30:00 PM,5.77,20.20,,,,
1369,06/14/23 04:45:00 PM,5.74,20.20,,,,
1370,06/14/23 05:00:00 PM,5.70,20.22,,,,
1371,06/14/23 05:15:00 PM,5.76,20.16,,,,
1372,06/14/23 05:30:00 PM,5.83,20.20,,,,
1373,06/14/23 05:45:00 PM,5.63,20.16,,,,
1374,06/14/23 06:00:00 PM,5.72,20.18,,,,
1375,06/14/23 06:15:00 PM,5.71,20.16,,,,
1376,06/14/23 06:30:00 PM,5.68,20.14,,,,
1377,06/14/23 06:45:00 PM,5.72,20.16,,,,
1378,06/14/23 07:00:00 PM,5.76,20.16,,,,
1379,06/14/23 07:15:00 PM,5.68,20.16,,,,
1380,06/14/23 07:30:00 PM,5.62,20.16,,,,
1381,06/14/23 07:45:00 PM,5.58,20.14,,,,
1382,06/14/23 08:00:00 PM,5.68,20.14,,,,
1383,06/14/23 08:15:00 PM,5.57,20.16,,,,
1384,06/14/23 08:30:00 PM,5.56,20.14,,,,
1385,06/14/23 08:45:00 PM,5.49,20.16,,,,
1386,06/14/23 09:00:00 PM,5.49,20.16,,,,
1387,06/14/23 09:15:00 PM,5.36,20.14,,,,
1388,06/14/23 09:30:00 PM,5.31,20.14,,,,
1389,06/14/23 09:45:00 PM,5.26,20.14,,,,
1390,06/14/23 10:00:00 PM,5.23,20.14,,,,
1391,06/14/23 10:15:00 PM,5.21,20.14,,,,
1392,06/14/23 10:30:00 PM,5.14,20.14,,,,
1393,06/14/23 10:45:00 PM,5.30,20.14,,,,
1394,06/14/23 11:00:00 PM,5.20,20.12,,,,
1395,06/14/23 11:15:00 PM,5.13,20.12,,,,
1396,06/14/23 11:30:00 PM,4.96,20.12,,,,
1397,06/14/23 11:45:00 PM,4.92,20.12,,,,
1398,06/15/23 12:00:00 AM,4.92,20.12,,,,
1399,06/15/23 12:15:00 AM,4.71,20.10,,,,
1400,06/15/23 12:30:00 AM,4.79,20.12,,,,
1401,06/15/23 12:45:00 AM,4.75,20.12,,,,
1402,06/15/23 01:00:00 AM,4.81,20.12,,,,
1403,06/15/23 01:15:00 AM,4.79,20.12,,,,
1404,06/15/23 01:30:00 AM,4.76,20.10,,,,
1405,06/15/23 01:45:00 AM,4.77,20.10,,,,
1406,06/15/23 02:00:00 AM,4.66,20.08,,,,
1407,06/15/23 02:15:00 AM,4.59,20.10,,,,
1408,06/15/23 02:30:00 AM,4.53,20.10,,,,
