"Plot Title: NHC-DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10402891, SEN S/N: 10402891)","Temp, °C (LGR S/N: 10402891, SEN S/N: 10402891)","Coupler Attached (LGR S/N: 10402891)","Host Connected (LGR S/N: 10402891)","Stopped (LGR S/N: 10402891)","End Of File (LGR S/N: 10402891)"
947,03/16/23 08:00:00 AM,11.81,6.44,,,,
948,03/16/23 08:15:00 AM,11.87,6.40,,,,
949,03/16/23 08:30:00 AM,11.95,6.40,,,,
950,03/16/23 08:45:00 AM,12.04,6.40,,,,
951,03/16/23 09:00:00 AM,12.09,6.44,,,,
952,03/16/23 09:15:00 AM,12.19,6.48,,,,
953,03/16/23 09:30:00 AM,12.26,6.54,,,,
954,03/16/23 09:45:00 AM,12.34,6.64,,,,
955,03/16/23 10:00:00 AM,12.41,6.74,,,,
956,03/16/23 10:15:00 AM,12.50,6.84,,,,
957,03/16/23 10:30:00 AM,12.57,6.98,,,,
958,03/16/23 10:45:00 AM,12.63,7.12,,,,
959,03/16/23 11:00:00 AM,12.69,7.26,,,,
960,03/16/23 11:15:00 AM,12.75,7.42,,,,
961,03/16/23 11:30:00 AM,12.78,7.58,,,,
962,03/16/23 11:45:00 AM,12.85,7.76,,,,
963,03/16/23 12:00:00 PM,12.89,7.94,,,,
964,03/16/23 12:15:00 PM,12.90,8.14,,,,
965,03/16/23 12:30:00 PM,12.93,8.36,,,,
966,03/16/23 12:45:00 PM,12.94,8.58,,,,
967,03/16/23 01:00:00 PM,12.96,8.84,,,,
968,03/16/23 01:15:00 PM,12.97,9.06,,,,
969,03/16/23 01:30:00 PM,12.96,9.32,,,,
970,03/16/23 01:45:00 PM,12.93,9.58,,,,
971,03/16/23 02:00:00 PM,12.89,9.80,,,,
972,03/16/23 02:15:00 PM,12.86,10.00,,,,
973,03/16/23 02:30:00 PM,12.84,10.18,,,,
974,03/16/23 02:45:00 PM,12.80,10.34,,,,
975,03/16/23 03:00:00 PM,12.78,10.48,,,,
976,03/16/23 03:15:00 PM,12.72,10.62,,,,
977,03/16/23 03:30:00 PM,12.68,10.72,,,,
978,03/16/23 03:45:00 PM,12.64,10.84,,,,
979,03/16/23 04:00:00 PM,12.58,10.92,,,,
980,03/16/23 04:15:00 PM,12.51,10.96,,,,
981,03/16/23 04:30:00 PM,12.46,11.00,,,,
982,03/16/23 04:45:00 PM,12.40,11.00,,,,
983,03/16/23 05:00:00 PM,12.31,11.00,,,,
984,03/16/23 05:15:00 PM,12.19,11.00,,,,
985,03/16/23 05:30:00 PM,12.14,11.00,,,,
986,03/16/23 05:45:00 PM,12.06,10.98,,,,
987,03/16/23 06:00:00 PM,11.93,10.98,,,,
988,03/16/23 06:15:00 PM,11.87,10.96,,,,
989,03/16/23 06:30:00 PM,11.79,10.92,,,,
990,03/16/23 06:45:00 PM,11.70,10.86,,,,
991,03/16/23 07:00:00 PM,11.62,10.82,,,,
992,03/16/23 07:15:00 PM,11.53,10.76,,,,
993,03/16/23 07:30:00 PM,11.47,10.70,,,,
994,03/16/23 07:45:00 PM,11.38,10.62,,,,
995,03/16/23 08:00:00 PM,11.35,10.56,,,,
996,03/16/23 08:15:00 PM,11.28,10.50,,,,
997,03/16/23 08:30:00 PM,11.22,10.44,,,,
998,03/16/23 08:45:00 PM,11.19,10.40,,,,
999,03/16/23 09:00:00 PM,11.16,10.34,,,,
1000,03/16/23 09:15:00 PM,11.11,10.30,,,,
1001,03/16/23 09:30:00 PM,11.08,10.24,,,,
1002,03/16/23 09:45:00 PM,11.05,10.20,,,,
1003,03/16/23 10:00:00 PM,11.03,10.18,,,,
1004,03/16/23 10:15:00 PM,11.01,10.14,,,,
1005,03/16/23 10:30:00 PM,10.97,10.12,,,,
1006,03/16/23 10:45:00 PM,10.96,10.10,,,,
1007,03/16/23 11:00:00 PM,10.93,10.08,,,,
1008,03/16/23 11:15:00 PM,10.90,10.06,,,,
1009,03/16/23 11:30:00 PM,10.89,10.04,,,,
1010,03/16/23 11:45:00 PM,10.87,10.02,,,,
1011,03/17/23 12:00:00 AM,10.84,10.00,,,,
1012,03/17/23 12:15:00 AM,10.83,9.98,,,,
1013,03/17/23 12:30:00 AM,10.80,9.96,,,,
1014,03/17/23 12:45:00 AM,10.80,9.96,,,,
1015,03/17/23 01:00:00 AM,10.78,9.94,,,,
1016,03/17/23 01:15:00 AM,10.75,9.92,,,,
1017,03/17/23 01:30:00 AM,10.77,9.90,,,,
1018,03/17/23 01:45:00 AM,10.75,9.88,,,,
1019,03/17/23 02:00:00 AM,10.74,9.84,,,,
1020,03/17/23 02:15:00 AM,10.74,9.82,,,,
1021,03/17/23 02:30:00 AM,10.73,9.78,,,,
1022,03/17/23 02:45:00 AM,10.73,9.74,,,,
1023,03/17/23 03:00:00 AM,10.74,9.68,,,,
1024,03/17/23 03:15:00 AM,10.74,9.64,,,,
1025,03/17/23 03:30:00 AM,10.72,9.60,,,,
1026,03/17/23 03:45:00 AM,10.75,9.54,,,,
1027,03/17/23 04:00:00 AM,10.74,9.50,,,,
1028,03/17/23 04:15:00 AM,10.76,9.44,,,,
1029,03/17/23 04:30:00 AM,10.77,9.38,,,,
1030,03/17/23 04:45:00 AM,10.77,9.34,,,,
1031,03/17/23 05:00:00 AM,10.78,9.28,,,,
1032,03/17/23 05:15:00 AM,10.80,9.22,,,,
1033,03/17/23 05:30:00 AM,10.79,9.18,,,,
1034,03/17/23 05:45:00 AM,10.80,9.12,,,,
1035,03/17/23 06:00:00 AM,10.82,9.08,,,,
1036,03/17/23 06:15:00 AM,10.82,9.06,,,,
1037,03/17/23 06:30:00 AM,10.83,9.02,,,,
1038,03/17/23 06:45:00 AM,10.84,9.00,,,,
1039,03/17/23 07:00:00 AM,10.87,8.96,,,,
1040,03/17/23 07:15:00 AM,10.92,8.96,,,,
1041,03/17/23 07:30:00 AM,10.93,8.96,,,,
1042,03/17/23 07:45:00 AM,10.96,8.96,,,,
1043,03/17/23 08:00:00 AM,11.00,8.96,,,,
1044,03/17/23 08:15:00 AM,11.05,8.98,,,,
1045,03/17/23 08:30:00 AM,11.10,9.00,,,,
1046,03/17/23 08:45:00 AM,11.17,9.04,,,,
1047,03/17/23 09:00:00 AM,11.24,9.10,,,,
1048,03/17/23 09:15:00 AM,11.37,9.16,,,,
1049,03/17/23 09:30:00 AM,11.45,9.24,,,,
1050,03/17/23 09:45:00 AM,11.54,9.34,,,,
1051,03/17/23 10:00:00 AM,11.61,9.42,,,,
1052,03/17/23 10:15:00 AM,11.68,9.52,,,,
1053,03/17/23 10:30:00 AM,11.77,9.62,,,,
1054,03/17/23 10:45:00 AM,11.85,9.74,,,,
1055,03/17/23 11:00:00 AM,11.93,9.88,,,,
1056,03/17/23 11:15:00 AM,12.01,10.04,,,,
1057,03/17/23 11:30:00 AM,12.06,10.18,,,,
1058,03/17/23 11:45:00 AM,12.06,10.30,,,,
1059,03/17/23 12:00:00 PM,12.09,10.38,,,,
1060,03/17/23 12:15:00 PM,12.10,10.44,,,,
1061,03/17/23 12:30:00 PM,12.10,10.52,,,,
1062,03/17/23 12:45:00 PM,12.09,10.64,,,,
1063,03/17/23 01:00:00 PM,12.12,10.74,,,,
1064,03/17/23 01:15:00 PM,12.08,10.86,,,,
1065,03/17/23 01:30:00 PM,12.05,10.92,,,,
1066,03/17/23 01:45:00 PM,12.01,10.98,,,,
1067,03/17/23 02:00:00 PM,11.94,11.02,,,,
1068,03/17/23 02:15:00 PM,11.89,11.06,,,,
1069,03/17/23 02:30:00 PM,11.85,11.10,,,,
1070,03/17/23 02:45:00 PM,11.78,11.14,,,,
1071,03/17/23 03:00:00 PM,11.73,11.18,,,,
1072,03/17/23 03:15:00 PM,11.71,11.24,,,,
1073,03/17/23 03:30:00 PM,11.65,11.28,,,,
1074,03/17/23 03:45:00 PM,11.60,11.34,,,,
1075,03/17/23 04:00:00 PM,11.54,11.36,,,,
1076,03/17/23 04:15:00 PM,11.49,11.38,,,,
1077,03/17/23 04:30:00 PM,11.47,11.40,,,,
1078,03/17/23 04:45:00 PM,11.45,11.44,,,,
1079,03/17/23 05:00:00 PM,11.44,11.46,,,,
1080,03/17/23 05:15:00 PM,11.37,11.50,,,,
1081,03/17/23 05:30:00 PM,11.32,11.50,,,,
1082,03/17/23 05:45:00 PM,11.28,11.52,,,,
1083,03/17/23 06:00:00 PM,11.21,11.52,,,,
1084,03/17/23 06:15:00 PM,11.14,11.54,,,,
1085,03/17/23 06:30:00 PM,11.08,11.54,,,,
1086,03/17/23 06:45:00 PM,11.03,11.52,,,,
1087,03/17/23 07:00:00 PM,10.96,11.52,,,,
1088,03/17/23 07:15:00 PM,10.89,11.54,,,,
1089,03/17/23 07:30:00 PM,10.83,11.54,,,,
1090,03/17/23 07:45:00 PM,10.78,11.54,,,,
1091,03/17/23 08:00:00 PM,10.73,11.54,,,,
1092,03/17/23 08:15:00 PM,10.67,11.54,,,,
1093,03/17/23 08:30:00 PM,10.64,11.56,,,,
1094,03/17/23 08:45:00 PM,10.59,11.56,,,,
1095,03/17/23 09:00:00 PM,10.55,11.56,,,,
1096,03/17/23 09:15:00 PM,10.52,11.58,,,,
1097,03/17/23 09:30:00 PM,10.50,11.58,,,,
1098,03/17/23 09:45:00 PM,10.46,11.58,,,,
1099,03/17/23 10:00:00 PM,10.42,11.60,,,,
1100,03/17/23 10:15:00 PM,10.40,11.60,,,,
1101,03/17/23 10:30:00 PM,10.37,11.62,,,,
1102,03/17/23 10:45:00 PM,10.35,11.64,,,,
1103,03/17/23 11:00:00 PM,10.35,11.64,,,,
1104,03/17/23 11:15:00 PM,10.32,11.66,,,,
1105,03/17/23 11:30:00 PM,10.30,11.68,,,,
1106,03/17/23 11:45:00 PM,10.28,11.68,,,,
1107,03/18/23 12:00:00 AM,10.25,11.70,,,,
1108,03/18/23 12:15:00 AM,10.24,11.72,,,,
1109,03/18/23 12:30:00 AM,10.23,11.74,,,,
1110,03/18/23 12:45:00 AM,10.22,11.76,,,,
1111,03/18/23 01:00:00 AM,10.21,11.78,,,,
1112,03/18/23 01:15:00 AM,10.20,11.80,,,,
1113,03/18/23 01:30:00 AM,10.17,11.80,,,,
1114,03/18/23 01:45:00 AM,10.16,11.80,,,,
1115,03/18/23 02:00:00 AM,10.13,11.82,,,,
1116,03/18/23 02:15:00 AM,10.12,11.82,,,,
1117,03/18/23 02:30:00 AM,10.11,11.84,,,,
1118,03/18/23 02:45:00 AM,10.10,11.84,,,,
1119,03/18/23 03:00:00 AM,10.08,11.84,,,,
1120,03/18/23 03:15:00 AM,10.07,11.84,,,,
1121,03/18/23 03:30:00 AM,10.07,11.82,,,,
1122,03/18/23 03:45:00 AM,10.05,11.82,,,,
1123,03/18/23 04:00:00 AM,10.05,11.80,,,,
1124,03/18/23 04:15:00 AM,10.06,11.78,,,,
1125,03/18/23 04:30:00 AM,10.05,11.76,,,,
1126,03/18/23 04:45:00 AM,10.05,11.74,,,,
1127,03/18/23 05:00:00 AM,10.06,11.72,,,,
1128,03/18/23 05:15:00 AM,10.08,11.70,,,,
1129,03/18/23 05:30:00 AM,10.08,11.66,,,,
1130,03/18/23 05:45:00 AM,10.09,11.64,,,,
1131,03/18/23 06:00:00 AM,10.10,11.62,,,,
1132,03/18/23 06:15:00 AM,10.10,11.60,,,,
1133,03/18/23 06:30:00 AM,10.12,11.58,,,,
1134,03/18/23 06:45:00 AM,10.16,11.54,,,,
1135,03/18/23 07:00:00 AM,10.18,11.52,,,,
1136,03/18/23 07:15:00 AM,10.22,11.50,,,,
1137,03/18/23 07:30:00 AM,10.25,11.48,,,,
1138,03/18/23 07:45:00 AM,10.31,11.46,,,,
1139,03/18/23 08:00:00 AM,10.39,11.44,,,,
1140,03/18/23 08:15:00 AM,10.45,11.42,,,,
1141,03/18/23 08:30:00 AM,10.53,11.38,,,,
1142,03/18/23 08:45:00 AM,10.61,11.36,,,,
1143,03/18/23 09:00:00 AM,10.68,11.32,,,,
1144,03/18/23 09:15:00 AM,10.76,11.30,,,,
1145,03/18/23 09:30:00 AM,10.83,11.30,,,,
1146,03/18/23 09:45:00 AM,10.91,11.28,,,,
1147,03/18/23 10:00:00 AM,10.97,11.30,,,,
1148,03/18/23 10:15:00 AM,11.03,11.32,,,,
1149,03/18/23 10:30:00 AM,11.08,11.36,,,,
1150,03/18/23 10:45:00 AM,11.14,11.42,,,,
1151,03/18/23 11:00:00 AM,11.19,11.50,,,,
1152,03/18/23 11:15:00 AM,11.22,11.58,,,,
1153,03/18/23 11:30:00 AM,11.25,11.70,,,,
1154,03/18/23 11:45:00 AM,11.26,11.84,,,,
1155,03/18/23 12:00:00 PM,11.26,11.98,,,,
1156,03/18/23 12:15:00 PM,11.29,12.12,,,,
1157,03/18/23 12:30:00 PM,11.26,12.28,,,,
1158,03/18/23 12:45:00 PM,11.26,12.44,,,,
1159,03/18/23 01:00:00 PM,11.24,12.60,,,,
1160,03/18/23 01:15:00 PM,11.21,12.76,,,,
1161,03/18/23 01:30:00 PM,11.18,12.86,,,,
1162,03/18/23 01:45:00 PM,11.14,12.96,,,,
1163,03/18/23 02:00:00 PM,11.10,13.04,,,,
1164,03/18/23 02:15:00 PM,11.07,13.12,,,,
1165,03/18/23 02:30:00 PM,11.03,13.20,,,,
1166,03/18/23 02:45:00 PM,11.00,13.28,,,,
1167,03/18/23 03:00:00 PM,10.94,13.36,,,,
1168,03/18/23 03:15:00 PM,10.91,13.42,,,,
1169,03/18/23 03:30:00 PM,10.86,13.46,,,,
1170,03/18/23 03:45:00 PM,10.80,13.48,,,,
1171,03/18/23 04:00:00 PM,10.75,13.48,,,,
1172,03/18/23 04:15:00 PM,10.69,13.48,,,,
1173,03/18/23 04:30:00 PM,10.63,13.46,,,,
1174,03/18/23 04:45:00 PM,10.59,13.42,,,,
1175,03/18/23 05:00:00 PM,10.53,13.38,,,,
1176,03/18/23 05:15:00 PM,10.49,13.32,,,,
1177,03/18/23 05:30:00 PM,10.45,13.26,,,,
1178,03/18/23 05:45:00 PM,10.41,13.18,,,,
1179,03/18/23 06:00:00 PM,10.38,13.12,,,,
1180,03/18/23 06:15:00 PM,10.35,13.04,,,,
1181,03/18/23 06:30:00 PM,10.32,12.96,,,,
1182,03/18/23 06:45:00 PM,10.28,12.88,,,,
1183,03/18/23 07:00:00 PM,10.27,12.82,,,,
1184,03/18/23 07:15:00 PM,10.26,12.76,,,,
1185,03/18/23 07:30:00 PM,10.25,12.68,,,,
1186,03/18/23 07:45:00 PM,10.24,12.64,,,,
1187,03/18/23 08:00:00 PM,10.23,12.58,,,,
1188,03/18/23 08:15:00 PM,10.23,12.52,,,,
1189,03/18/23 08:30:00 PM,10.24,12.48,,,,
1190,03/18/23 08:45:00 PM,10.24,12.44,,,,
1191,03/18/23 09:00:00 PM,10.24,12.40,,,,
1192,03/18/23 09:15:00 PM,10.26,12.34,,,,
1193,03/18/23 09:30:00 PM,10.25,12.30,,,,
1194,03/18/23 09:45:00 PM,10.26,12.24,,,,
1195,03/18/23 10:00:00 PM,10.26,12.20,,,,
1196,03/18/23 10:15:00 PM,10.28,12.14,,,,
1197,03/18/23 10:30:00 PM,10.30,12.10,,,,
1198,03/18/23 10:45:00 PM,10.30,12.06,,,,
1199,03/18/23 11:00:00 PM,10.32,12.00,,,,
1200,03/18/23 11:15:00 PM,10.32,11.94,,,,
1201,03/18/23 11:30:00 PM,10.34,11.90,,,,
1202,03/18/23 11:45:00 PM,10.34,11.84,,,,
1203,03/19/23 12:00:00 AM,10.35,11.80,,,,
1204,03/19/23 12:15:00 AM,10.37,11.74,,,,
1205,03/19/23 12:30:00 AM,10.37,11.70,,,,
1206,03/19/23 12:45:00 AM,10.38,11.64,,,,
1207,03/19/23 01:00:00 AM,10.40,11.60,,,,
1208,03/19/23 01:15:00 AM,10.40,11.54,,,,
1209,03/19/23 01:30:00 AM,10.42,11.50,,,,
1210,03/19/23 01:45:00 AM,10.44,11.44,,,,
1211,03/19/23 02:00:00 AM,10.45,11.40,,,,
1212,03/19/23 02:15:00 AM,10.47,11.34,,,,
1213,03/19/23 02:30:00 AM,10.47,11.28,,,,
1214,03/19/23 02:45:00 AM,10.49,11.24,,,,
1215,03/19/23 03:00:00 AM,10.51,11.18,,,,
1216,03/19/23 03:15:00 AM,10.52,11.12,,,,
1217,03/19/23 03:30:00 AM,10.53,11.06,,,,
1218,03/19/23 03:45:00 AM,10.54,11.00,,,,
1219,03/19/23 04:00:00 AM,10.56,10.94,,,,
1220,03/19/23 04:15:00 AM,10.58,10.88,,,,
1221,03/19/23 04:30:00 AM,10.60,10.84,,,,
1222,03/19/23 04:45:00 AM,10.62,10.78,,,,
1223,03/19/23 05:00:00 AM,10.62,10.72,,,,
1224,03/19/23 05:15:00 AM,10.64,10.64,,,,
1225,03/19/23 05:30:00 AM,10.66,10.58,,,,
1226,03/19/23 05:45:00 AM,10.67,10.52,,,,
1227,03/19/23 06:00:00 AM,10.69,10.46,,,,
1228,03/19/23 06:15:00 AM,10.73,10.38,,,,
1229,03/19/23 06:30:00 AM,10.73,10.32,,,,
1230,03/19/23 06:45:00 AM,10.75,10.26,,,,
1231,03/19/23 07:00:00 AM,10.77,10.20,,,,
1232,03/19/23 07:15:00 AM,10.79,10.14,,,,
1233,03/19/23 07:30:00 AM,10.82,10.08,,,,
1234,03/19/23 07:45:00 AM,10.86,10.02,,,,
1235,03/19/23 08:00:00 AM,10.90,9.96,,,,
1236,03/19/23 08:15:00 AM,10.96,9.92,,,,
1237,03/19/23 08:30:00 AM,11.02,9.88,,,,
1238,03/19/23 08:45:00 AM,11.08,9.86,,,,
1239,03/19/23 09:00:00 AM,11.14,9.82,,,,
1240,03/19/23 09:15:00 AM,11.19,9.80,,,,
1241,03/19/23 09:30:00 AM,11.26,9.80,,,,
1242,03/19/23 09:45:00 AM,11.34,9.82,,,,
1243,03/19/23 10:00:00 AM,11.39,9.86,,,,
1244,03/19/23 10:15:00 AM,11.46,9.90,,,,
1245,03/19/23 10:30:00 AM,11.54,9.98,,,,
1246,03/19/23 10:45:00 AM,11.61,10.08,,,,
1247,03/19/23 11:00:00 AM,11.66,10.22,,,,
1248,03/19/23 11:15:00 AM,11.72,10.36,,,,
1249,03/19/23 11:30:00 AM,11.75,10.50,,,,
1250,03/19/23 11:45:00 AM,11.78,10.64,,,,
1251,03/19/23 12:00:00 PM,11.82,10.82,,,,
1252,03/19/23 12:15:00 PM,11.85,11.00,,,,
1253,03/19/23 12:30:00 PM,11.86,11.16,,,,
1254,03/19/23 12:45:00 PM,11.87,11.34,,,,
1255,03/19/23 01:00:00 PM,11.88,11.50,,,,
1256,03/19/23 01:15:00 PM,11.87,11.64,,,,
1257,03/19/23 01:30:00 PM,11.87,11.78,,,,
1258,03/19/23 01:45:00 PM,11.86,11.90,,,,
1259,03/19/23 02:00:00 PM,11.85,12.02,,,,
1260,03/19/23 02:15:00 PM,11.81,12.12,,,,
1261,03/19/23 02:30:00 PM,11.80,12.18,,,,
1262,03/19/23 02:45:00 PM,11.78,12.24,,,,
1263,03/19/23 03:00:00 PM,11.74,12.28,,,,
1264,03/19/23 03:15:00 PM,11.68,12.30,,,,
1265,03/19/23 03:30:00 PM,11.65,12.30,,,,
1266,03/19/23 03:45:00 PM,11.61,12.30,,,,
1267,03/19/23 04:00:00 PM,11.56,12.28,,,,
1268,03/19/23 04:15:00 PM,11.50,12.24,,,,
1269,03/19/23 04:30:00 PM,11.43,12.20,,,,
1270,03/19/23 04:45:00 PM,11.35,12.18,,,,
1271,03/19/23 05:00:00 PM,11.29,12.14,,,,
1272,03/19/23 05:15:00 PM,11.22,12.10,,,,
1273,03/19/23 05:30:00 PM,11.15,12.06,,,,
1274,03/19/23 05:45:00 PM,11.08,12.02,,,,
1275,03/19/23 06:00:00 PM,11.03,11.98,,,,
1276,03/19/23 06:15:00 PM,10.96,11.92,,,,
1277,03/19/23 06:30:00 PM,10.91,11.86,,,,
1278,03/19/23 06:45:00 PM,10.86,11.78,,,,
1279,03/19/23 07:00:00 PM,10.81,11.72,,,,
1280,03/19/23 07:15:00 PM,10.78,11.62,,,,
1281,03/19/23 07:30:00 PM,10.74,11.54,,,,
1282,03/19/23 07:45:00 PM,10.73,11.44,,,,
1283,03/19/23 08:00:00 PM,10.70,11.34,,,,
1284,03/19/23 08:15:00 PM,10.69,11.24,,,,
1285,03/19/23 08:30:00 PM,10.69,11.14,,,,
1286,03/19/23 08:45:00 PM,10.68,11.02,,,,
1287,03/19/23 09:00:00 PM,10.68,10.92,,,,
1288,03/19/23 09:15:00 PM,10.69,10.82,,,,
1289,03/19/23 09:30:00 PM,10.69,10.72,,,,
1290,03/19/23 09:45:00 PM,10.70,10.60,,,,
1291,03/19/23 10:00:00 PM,10.72,10.50,,,,
1292,03/19/23 10:15:00 PM,10.74,10.40,,,,
1293,03/19/23 10:30:00 PM,10.74,10.30,,,,
1294,03/19/23 10:45:00 PM,10.76,10.22,,,,
1295,03/19/23 11:00:00 PM,10.76,10.12,,,,
1296,03/19/23 11:15:00 PM,10.78,10.04,,,,
1297,03/19/23 11:30:00 PM,10.79,9.96,,,,
1298,03/19/23 11:45:00 PM,10.80,9.86,,,,
1299,03/20/23 12:00:00 AM,10.83,9.78,,,,
1300,03/20/23 12:15:00 AM,10.86,9.72,,,,
1301,03/20/23 12:30:00 AM,10.87,9.66,,,,
1302,03/20/23 12:45:00 AM,10.89,9.58,,,,
1303,03/20/23 01:00:00 AM,10.91,9.52,,,,
1304,03/20/23 01:15:00 AM,10.92,9.44,,,,
1305,03/20/23 01:30:00 AM,10.94,9.38,,,,
1306,03/20/23 01:45:00 AM,10.96,9.30,,,,
1307,03/20/23 02:00:00 AM,10.97,9.24,,,,
1308,03/20/23 02:15:00 AM,11.00,9.16,,,,
1309,03/20/23 02:30:00 AM,11.03,9.08,,,,
1310,03/20/23 02:45:00 AM,11.04,9.00,,,,
1311,03/20/23 03:00:00 AM,11.06,8.92,,,,
1312,03/20/23 03:15:00 AM,11.08,8.84,,,,
1313,03/20/23 03:30:00 AM,11.10,8.76,,,,
1314,03/20/23 03:45:00 AM,11.14,8.68,,,,
1315,03/20/23 04:00:00 AM,11.15,8.62,,,,
1316,03/20/23 04:15:00 AM,11.19,8.54,,,,
1317,03/20/23 04:30:00 AM,11.20,8.46,,,,
1318,03/20/23 04:45:00 AM,11.21,8.40,,,,
1319,03/20/23 05:00:00 AM,11.23,8.34,,,,
1320,03/20/23 05:15:00 AM,11.26,8.26,,,,
1321,03/20/23 05:30:00 AM,11.28,8.20,,,,
1322,03/20/23 05:45:00 AM,11.31,8.14,,,,
1323,03/20/23 06:00:00 AM,11.31,8.06,,,,
1324,03/20/23 06:15:00 AM,11.35,8.00,,,,
1325,03/20/23 06:30:00 AM,11.36,7.94,,,,
1326,03/20/23 06:45:00 AM,11.38,7.88,,,,
1327,03/20/23 07:00:00 AM,11.40,7.82,,,,
1328,03/20/23 07:15:00 AM,11.44,7.76,,,,
1329,03/20/23 07:30:00 AM,11.47,7.72,,,,
1330,03/20/23 07:45:00 AM,11.52,7.68,,,,
1331,03/20/23 08:00:00 AM,11.58,7.66,,,,
1332,03/20/23 08:15:00 AM,11.62,7.64,,,,
1333,03/20/23 08:30:00 AM,11.71,7.64,,,,
1334,03/20/23 08:45:00 AM,11.77,7.66,,,,
1335,03/20/23 09:00:00 AM,11.84,7.66,,,,
1336,03/20/23 09:15:00 AM,11.88,7.70,,,,
1337,03/20/23 09:30:00 AM,11.98,7.76,,,,
1338,03/20/23 09:45:00 AM,12.03,7.82,,,,
1339,03/20/23 10:00:00 AM,12.09,7.90,,,,
1340,03/20/23 10:15:00 AM,12.16,8.00,,,,
1341,03/20/23 10:30:00 AM,12.22,8.08,,,,
1342,03/20/23 10:45:00 AM,12.28,8.22,,,,
1343,03/20/23 11:00:00 AM,12.33,8.36,,,,
1344,03/20/23 11:15:00 AM,12.37,8.52,,,,
1345,03/20/23 11:30:00 AM,12.42,8.70,,,,
1346,03/20/23 11:45:00 AM,12.45,8.90,,,,
1347,03/20/23 12:00:00 PM,12.49,9.10,,,,
1348,03/20/23 12:15:00 PM,12.50,9.32,,,,
1349,03/20/23 12:30:00 PM,12.51,9.56,,,,
1350,03/20/23 12:45:00 PM,12.51,9.80,,,,
1351,03/20/23 01:00:00 PM,12.52,10.04,,,,
1352,03/20/23 01:15:00 PM,12.50,10.26,,,,
1353,03/20/23 01:30:00 PM,12.50,10.46,,,,
1354,03/20/23 01:42:37 PM,,,Logged,,,
1355,03/20/23 01:42:47 PM,,,,Logged,,
1356,03/20/23 01:42:49 PM,,,,,Logged,Logged
